Unnamed: 0,source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
44,,GSMArena.com,Ivan,Honor brings DeepSeek integration to its YOYO assistant,"AI is the tech gold rush at the moment. Everyone has their own on-device AI assistant and they're getting smarter and smarter. Newcomer DeepSeek is seemingly at the forefront at the minute, becoming the first choice for a few smartphone makers.

First, Huawei…",https://www.gsmarena.com/honor_brings_deepseek_integration_to_its_yoyo_assistant-news-66468.php,https://fdn.gsmarena.com/imgroot/news/25/02/honor-deepseek-r1/-952x498w6/gsmarena_000.jpg,2025-02-10 17:36:01+00:00,"AI is the tech gold rush at the moment. Everyone has their own on-device AI assistant and they're getting smarter and smarter. Newcomer DeepSeek is seemingly at the forefront at the minute, becoming … [+754 chars]"
45,,Theregister.com,Dan Robinson,Running hot? Server shipments forecast to cool in 2025,"Supply chain and regulatory hurdles likely to shrink figures
US tech sanctions and supply chain readiness for racks of Nvidia's latest gear will likely cause AI server sales to cool-off in 2025.…",https://www.theregister.com/2025/02/12/trendforce_ai_servers/,https://regmedia.co.uk/2021/05/27/server1.jpg,2025-02-12 15:27:27+00:00,"US tech sanctions and supply chain readiness for racks of Nvidia's latest gear will likely cause AI server sales to cool-off in 2025.
Taiwan-based market watcher TrendForce says shipments of AI-conf… [+2730 chars]"
46,,Quartz India,Britney Nguyen,Google DeepMind's CEO said DeepSeek is 'impressive' but nothing new,"Despite rattling global tech stocks with competitive artificial intelligence models, Chinese AI startup DeepSeek didn’t introduce anything new, a Google (GOOGL) executive said.Read more...",https://qz.com/google-deepmind-ceo-demis-hassabis-deepseek-ai-gemini-1851759238,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/3282722d44c1c8416d70299d0502d99e.jpg",2025-02-10 15:46:00+00:00,"In This Story
Despite rattling global tech stocks with competitive artificial intelligence models, Chinese AI startup DeepSeek didnt introduce anything new, a Google (GOOGL+1.08%
) executive said.… [+1925 chars]"
47,,Windows Central,kevinokemwa@outlook.com (Kevin Okemwa),"OpenAI CEO touts Trump's hands-on approach with $500B Stargate project as a ""welcome breath of fresh air"" — Altman predicts a ""vibe shift"" in Silicon Valley","OpenAI CEO Sam Altman recently touted President Trump's approach to tech and AI as opposed to Biden's ""hostile"" takes.",https://www.windowscentral.com/software-apps/openai-ceo-touts-trumps-hands-on-approach-as-welcome-breath-of-fresh-air,https://cdn.mos.cms.futurecdn.net/Akcyre3jrhTCBxVorRSXui-1200-80.jpg,2025-02-11 12:00:00+00:00,OpenAI CEO Sam Altman recently appeared in The Times and Sunday Times for an interview where he shared interesting thoughts about US President Donald J. Trump and his administration's hands-on approa… [+3175 chars]
48,,Windows Central,sean.endicott@futurenet.com (Sean Endicott),"OpenAI CEO Sam Altman wants to ""work with China"" but would the US government allow it?","OpenAI wants to work with China, according to CEO Sam Altman. That would mark a massive shift by the company, which does not support access to APIs in China at the moment.",https://www.windowscentral.com/software-apps/openai-ceo-sam-altman-wants-to-work-with-china-but-would-the-us-government-allow-it,https://cdn.mos.cms.futurecdn.net/ueA58PzmDvUycyXMstcZUn-1200-80.jpg,2025-02-13 15:34:54+00:00,OpenAI could make a massive shift in where it makes its services available. CEO Sam Altman said that OpenAI would like to work with China and emphasized the importance of collaborating with China in … [+3192 chars]
49,,Digital Trends,Bryan M. Wolfe,Another AI assistant for iPhone? This one’s different,Le Chat is the latest AI chatbot to call iPhone home. Here's what it can do.,https://www.digitaltrends.com/mobile/another-ai-assistant-for-iphone-this-ones-different/,https://www.digitaltrends.com/wp-content/uploads/2025/02/le-chat-iphone.jpeg?resize=1200%2C630&p=1,2025-02-07 14:26:47+00:00,"Did we really need another AI assistant on the iPhone? Perhaps not, but a new one has arrived. Le Chat, developed by Mistral, is a French-based AI assistant that was previously only available online.… [+2349 chars]"
50,,GSMArena.com,Yordan,"DeepSeek app will be banned in the US, predicts Arm CEO","DeepSeek is the latest hot name in AI, with Huawei, Honor, Microsoft and even some auto makers already using the R1 model in its products and services. The Chinese-made platform quickly gained popularity in the United States, achieving the top position in the…",https://www.gsmarena.com/deepseek_app_could_be_banned_in_the_us_predict_arm_ceo-news-66483.php,https://fdn.gsmarena.com/imgroot/news/25/01/huawei-deepseek-ai-chips/-952x498w6/gsmarena_001.jpg,2025-02-11 15:07:01+00:00,"DeepSeek is the latest hot name in AI, with Huawei, Honor, Microsoft and even some auto makers already using the R1 model in its products and services. The Chinese-made platform quickly gained popula… [+871 chars]"
51,,Windows Central,jez@windowscentral.com (Jez Corden),"""Swindler."" Elon Musk reportedly led an unsolicited bid to buy OpenAI for $97.4 billion, Sam Altman offers a withering response.","OpenAI's last funding round pinned its value at $157 billion, but Musk thought close to $100 billion would suffice. Sam Altman disagrees.",https://www.windowscentral.com/software-apps/swindler-elon-musk-reportedly-led-an-unsolicited-bid-to-buy-openai-for-usd97-4-billion-sam-altman-offers-a-withering-response,https://cdn.mos.cms.futurecdn.net/cDSnX6b2JMcSBTmhzVUnZb-1200-80.jpg,2025-02-11 02:23:03+00:00,"Elon Musk has reportedly tried to buy OpenAI, according to a new report. And just as quickly as that report emerged, OpenAI CEO Sam Altman has seemingly already rejected the bid.
Elon Musk and Sam A… [+3259 chars]"
52,,Android Central,nandika.iyerravi@futurenet.com (Nandika Ravi),"News Weekly: Alphabet's earnings soar, new Zenfone Ultra, and more","This week we got a glimpse of how Alphabet faired this recent quarter, Zenfone 12 Ultra launches, Nothing teased yet another part of its Phone 3a, Huawei's trifold phone and Meta gets into AI wearables while its Vice President of VR steps down.",https://www.androidcentral.com/phones/news-weekly-february-8-2025,https://cdn.mos.cms.futurecdn.net/gpjNsvMzSQCCt9GZSrXYWR-1200-80.jpg,2025-02-08 20:20:29+00:00,"(Image credit: Android Central)
News Weekly is our column where we highlight and summarize some of the week's top stories so you can catch up on the latest tech news.
This is Android Central's News… [+7188 chars]"
53,,Yahoo Entertainment,,DeepSeek Sparks Hope for Renaissance in China’s Tech Megacaps,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ff82c174-5b5b-463a-8627-1748710e74d0,,2025-02-10 09:59:23+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
54,,PCWorld,Matthew S. Smith,Want to run AI on your PC? You’re gonna need a bigger hard drive,"There’s no escape. Artificial intelligence is creeping into Windows, and with it comes increased OS storage requirements.




For a long time, the minimum storage spec for Windows 11 was 64GB. With newer Copilot+ PCs, that’s been bumped up to 256GB. But it d…",https://www.pcworld.com/article/2599606/run-ai-locally-on-your-pc-need-a-bigger-hard-drive.html,https://www.pcworld.com/wp-content/uploads/2025/02/cf9624ea-077f-4fca-9800-c0a9f21988a7-edit-1.png?w=1024,2025-02-12 11:30:00+00:00,"When people talk about the “size” of an AI model, they’re referring to the number of “parameters” it contains. A parameter is one variable in the AI model that determines how it generates output, and… [+2435 chars]"
55,,Arxiv.org,,LLMs Can Teach Themselves to Better Predict the Future,We present an outcome-driven fine-tuning framework that enhances the forecasting capabilities of large language models (LLMs) without relying on human-curated reasoning samples. Our method leverages model self-play to generate pairs of diverse reasoning traje…,https://arxiv.org/abs/2502.05253,https://arxiv.org/static/browse/0.3.4/images/arxiv-logo-fb.png,2025-02-11 16:40:20+00:00,"arXivLabs is a framework that allows collaborators to develop and share new arXiv features directly on our website.
Both individuals and organizations that work with arXivLabs have embraced and acce… [+257 chars]"
56,,9to5Mac,Filipe Espósito,OpenAI expects to have its first custom AI chip by the end of the year,"As the industry embraces artificial intelligence, the need for chips ready for AI tasks has increased considerably in recent years. While Nvidia is currently the main supplier of AI chips, OpenAI (the company behind ChatGPT) wants to have its first custom chi…",https://9to5mac.com/2025/02/10/openai-first-custom-ai-chip/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2024/07/TSMC-ahead-of-schedule-on-trial-production-of-2nm-chips.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2025-02-10 23:03:34+00:00,"As the industry embraces artificial intelligence, the need for chips ready for AI tasks has increased considerably in recent years. While Nvidia is currently the main supplier of AI chips, OpenAI (th… [+1820 chars]"
57,,Techdirt,Mike Masnick,Ctrl-Alt-Speech: Digital Oligarchs Gunning for Europe (DOGE),"Ctrl-Alt-Speech is a weekly podcast about the latest news in online speech, from Mike Masnick and Everything in Moderation‘s Ben Whitelaw. Subscribe now on Apple Podcasts, Overcast, Spotify, Pocket Casts, YouTube, or your podcast app of choice — or go straigh…",https://www.techdirt.com/2025/02/06/ctrl-alt-speech-digital-oligarchs-gunning-for-europe-doge/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,2025-02-07 02:36:22+00:00,"from the ctrl-alt-speech dept
Ctrl-Alt-Speech is a weekly podcast about the latest news in online speech, from Mike Masnick and Everything in Moderation‘s Ben Whitelaw. 
Subscribe now on Apple Podc… [+503 chars]"
58,business-insider,Business Insider,Jamie Heller,The economics and innovation behind modern warfare,"In this Sunday edition of Business Insider Today, we're showing you how we cover the business of military and defense.",https://www.businessinsider.com/bi-today-economics-innovation-modern-warfare-doge-landlords-2025-2,https://i.insider.com/67a687abeb4be2fff9a407e9?width=1200&format=jpeg,2025-02-09 11:41:01+00:00,"The Arleigh Burke-class guided-missile USS Michael Murphy, one of the destroyers in the Red Sea, sails with the Egyptian Navy ships on September 12 during exercise Eagle Defender 24.US Navy photo
<u… [+6939 chars]"
59,,Quartz India,Vinamrata Chaturvedi,The 5 most undervalued stocks to watch right now,"The turbulence created by DeepSeek has rattled U.S. tech stocks, prompting investors to seek better opportunities elsewhere. With market uncertainty looming, many are shifting their focus to undervalued stocks with more potential.Read more...",https://qz.com/undervalued-stocks-gm-smci-comcast-berkshire-hathaway-1851758563,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/dffd432663c583aaf98720c777c1e784.jpg",2025-02-13 10:00:00+00:00,"The turbulence created by DeepSeek has rattled U.S. tech stocks, prompting investors to seek better opportunities elsewhere. With market uncertainty looming, many are shifting their focus to underval… [+812 chars]"
60,,Techmeme.com,,"Google DeepMind CEO Demis Hassabis says DeepSeek's $6M training cost claim is ""exaggerated and a little bit misleading"" and a ""fraction of the total cost"" (Bloomberg)","Bloomberg:
Google DeepMind CEO Demis Hassabis says DeepSeek's $6M training cost claim is “exaggerated and a little bit misleading” and a “fraction of the total cost”  —  The notion that China's DeepSeek spent under $6 million to develop its artificial intelli…",https://www.techmeme.com/250210/p16,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iC_fwrErHkNw/v0/1200x800.jpg,2025-02-10 14:10:01+00:00,"About This Page
This is a Techmeme archive page.
It shows how the site appeared at 9:15 AM ET, February 10, 2025.
The most current version of the site as always is available at our home page.
To … [+71 chars]"
61,,Techmeme.com,,"DeepSeek R1 is more susceptible to jailbreaking than ChatGPT, Gemini, and Claude; it can instruct on a bioweapon attack, write a pro-Hitler manifesto, and more (Sam Schechner/Wall Street Journal)","Sam Schechner / Wall Street Journal:
DeepSeek R1 is more susceptible to jailbreaking than ChatGPT, Gemini, and Claude; it can instruct on a bioweapon attack, write a pro-Hitler manifesto, and more  —  Testing shows the Chinese app is more likely to dispense d…",https://www.techmeme.com/250208/p13,https://images.wsj.net/im-31872731/social,2025-02-08 18:25:01+00:00,"About This Page
This is a Techmeme archive page.
It shows how the site appeared at 1:25 PM ET, February 8, 2025.
The most current version of the site as always is available at our home page.
To v… [+70 chars]"
62,,Forbes,"Kristin Westcott Grant, Contributor, 
 Kristin Westcott Grant, Contributor
 https://www.forbes.com/sites/kristinwestcottgrant/","DeepSeek, AI And Music: Will It Follow TikTok’s Path—Or Its Ban?","China’s DeepSeek is disrupting AI, Big Tech & the music industry—drawing comparisons to TikTok. As AI reshapes industry tools, will DeepSeek face regulatory scrutiny?",https://www.forbes.com/sites/kristinwestcottgrant/2025/02/11/deepseek-ai-and-music-will-it-follow-tiktoks-path-or-its-ban/,https://imageio.forbes.com/specials-images/imageserve/67ab8d33c33b4fbbf31d4b20/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-11 18:01:03+00:00,"SUQIAN, CHINA - JANUARY 28, 2025 - A illustration photo shows DeepSeek and Nvidia logo on January ... [+] 28, 2025 in Suqian, Jiangsu, China. (Photo credit should read CFOTO/Future Publishing via Get… [+2500 chars]"
63,,The News Leader,"Monique Calello, Staunton News Leader",How much snow did we get? Here's the latest snowfall reports for Augusta County and beyond,"It's been years since the Shenandoah Valley has seen this much snow. So, how much did we get?",https://www.newsleader.com/story/news/local/2025/02/12/how-much-snow-did-we-get-snowfall-reports-for-augusta-county/78451490007/,https://s.yimg.com/ny/api/res/1.2/PcM_NovH9cf.WgyAHFd8oQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD05MDA-/https://media.zenfs.com/en/the-news-leader/72b94fb1a1b4bf64661ba98d809c87ce,2025-02-12 14:14:40+00:00,"Walking down Beverley Street Tuesday morning, a few people wondered if we would get any snow at all. By noontime, that question was answered as thick (and very pretty) snowflakes started to fall gett… [+4545 chars]"
64,,Techmeme.com,,Tests show DeepSeek's chatbot often hallucinates URLs in citations and admits that sharing news articles' content could violate copyright and paywall policies (Andrew Deck/Nieman Lab),"Andrew Deck / Nieman Lab:
Tests show DeepSeek's chatbot often hallucinates URLs in citations and admits that sharing news articles' content could violate copyright and paywall policies  —  The DeepSeek hype cycle is in full force, but can the chatbot attribut…",https://www.techmeme.com/250208/p9,https://www.niemanlab.org/images/AdobeStock_1225779351_Editorial_Use_Only-1-700x437.jpeg,2025-02-08 14:35:01+00:00,"About This Page
This is a Techmeme archive page.
It shows how the site appeared at 9:35 AM ET, February 8, 2025.
The most current version of the site as always is available at our home page.
To v… [+70 chars]"
65,,Project Syndicate,PS Commentators,Why Does DeepSeek Matter?,"Chinese tech startup DeepSeek’s release of a high-performance, low-cost artificial-intelligence platform has roiled financial markets and raised fundamental questions about the business models of American AI giants. Will the technology turn out to be a boon f…",https://www.project-syndicate.org/onpoint/why-does-deepseek-matter,https://webapi.project-syndicate.org/library/c587ce601bb9e2de446272ee20f30f63.2-1-super.1.jpg,2025-02-07 12:05:21+00:00,"SAN FRANCISCO The release of the Chinese DeepSeek-R1 large language model, with its impressive capabilities and low development cost, shocked financial markets and led to claims of a Sputnik moment i… [+6487 chars]"
66,,Quartz India,Britney Nguyen,"Nvidia's DeepSeek opportunity, Gemini 2.0 for all,and OpenAI's TV debut: AI news roundup","Chinese AI startup DeepSeek continues to be the talk of Wall Street and Silicon Valley, with JPMorgan analysts saying U.S. firms such as Nvidia (NVDA), Meta (META), and Google parent Alphabet stand to benefit from its demonstration of potentially cheaper AI m…",https://qz.com/gemini-2-us-deepseek-ban-openai-superbowl-alphabet-ai-1851757140,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/40ee78cc9f7e984dfb5ca06ad740c510.jpg",2025-02-07 10:00:00+00:00,"Chinese AI startup DeepSeek continues to be the talk of Wall Street and Silicon Valley, with JPMorgan analysts saying U.S. firms such as Nvidia (NVDA), Meta (META), and Google parent Alphabet stand t… [+247 chars]"
67,,Gizmodo.com,AJ Dellinger,"JD Vance Tells World to Shove It, US Won’t Join International Treaty on AI","Vice President JD Vance claimed regulation could ""kill a transformative industry.""",https://gizmodo.com/jd-vance-tells-world-to-shove-it-us-wont-join-international-treaty-on-ai-2000562359,https://gizmodo.com/app/uploads/2024/08/JDVanceSignal.jpg,2025-02-11 19:35:35+00:00,"There are now two major international agreements designed to protect the global community that the United States is refusing to participate in: The Paris Climate Accords, which the Trump administrati… [+3435 chars]"
68,techradar,TechRadar,erichs211@gmail.com (Eric Hal Schwartz),"I pitted Gemini 2.0 Flash against DeepSeek R1, and you might be surprised by the winner",How DeepSeek and Gemini 2.0 Flash compare as AI assistants.,https://www.techradar.com/computing/artificial-intelligence/i-pitted-gemini-2-0-flash-against-deepseek-r1-and-you-might-be-surprised-by-the-winner,https://cdn.mos.cms.futurecdn.net/XTEPthwQgE7Z97Dm5Wi3sc-1200-80.png,2025-02-13 04:00:10+00:00,"I've enjoyed pitting various AI chatbots against each other. After comparing DeepSeek to ChatGPT,ChatGPT to Mistral's Le Chat, ChatGPT to Gemini 2.0 Flash, and Gemini 2.0 Flash to its own earlier ite… [+5915 chars]"
69,,Quartz India,Vinamrata Chaturvedi,"The 'Magnificent Seven' era is ending, says the Bank of America strategist who named it","The man who coined the term “Magnificent Seven,” which refers to seven high-performing tech stocks — Alphabet (GOOGL), Amazon (AMZN), Apple (AAPL), Nvidia (NVDA), Microsoft (MSFT), Meta (META), and Tesla (TSLA) — now believes its golden era is about to end, a…",https://qz.com/magnificent-seven-bank-of-america-deepseek-ai-1851758030,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/cc76bad73663b755ec0c35c03d47e345.jpg",2025-02-07 17:23:00+00:00,"In This Story
The man who coined the term Magnificent Seven, which refers to seven high-performing tech stocks Alphabet (GOOGL-4.16%
), Amazon (AMZN-4.02%
), Apple (AAPL-2.02%
), Nvidia (NVDA-0.4… [+1749 chars]"
70,,Yahoo Entertainment,,DeepSeek gives China's chipmakers leg up in race for cheaper AI,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_929f5651-949c-4518-91e5-67787a312f3e,,2025-02-13 03:50:53+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
71,,Yahoo Entertainment,,DeepSeek Ramps Up Hiring for Arcane AI Field as Ambitions Swell,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a058c7b1-ae34-492a-954c-5bbb79c05e80,,2025-02-10 10:09:14+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
72,,Yahoo Entertainment,Shelly Banjo,Elon Musk Says He Doesn’t Want to Buy TikTok’s US Business,"(Bloomberg) -- Elon Musk said he isn’t interested in buying TikTok, the popular social video app the US has tried to ban over national security concerns with...",https://finance.yahoo.com/news/elon-musk-says-doesn-t-192029374.html,https://s.yimg.com/ny/api/res/1.2/xMcaGaAQC9mZJs2osHu77w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_technology_68/79bc9ec595a92aa04d36891c5b757746,2025-02-08 19:20:29+00:00,"(Bloomberg) -- Elon Musk said he isnt interested in buying TikTok, the popular social video app the US has tried to ban over national security concerns with its Chinese owner Bytedance Ltd.
Most Rea… [+4787 chars]"
73,,GSMArena.com,Vlad,Apple reportedly chooses Alibaba over DeepSeek for AI features in China,"Apple has been in talks with a bunch of Chinese companies to partner up on offering AI services in China, and according to a new report today, Alibaba is the chosen one. Apple has thus passed over DeepSeek, the AI hype darling of the past few weeks.

Back in …",https://www.gsmarena.com/apple_reportedly_chooses_alibaba_over_deepseek_for_ai_features_in_china-news-66493.php,https://fdn.gsmarena.com/imgroot/news/25/02/apple-intelligence-china-alibaba/-952x498w6/gsmarena_000.jpg,2025-02-12 02:46:02+00:00,"Apple has been in talks with a bunch of Chinese companies to partner up on offering AI services in China, and according to a new report today, Alibaba is the chosen one. Apple has thus passed over De… [+979 chars]"
74,,Quartz India,Vinamrata Chaturvedi,"McDonald's, Super Micro Computer, Robinhood, and more stocks to watch this week","After dealing with the DeepSeek drama and Trump’s tariff disputes, investors may get a break this week with fewer earnings reports to focus on. All eyes will turn to the Super Bowl on Sunday, offering a chance to relax and take a break. As the week winds down…",https://qz.com/mcdonalds-smci-robinhood-coca-cola-cvs-stocks-markets-1851757448,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/d4f8318ba7715dd52565a449f1960e03.jpg",2025-02-09 10:00:00+00:00,"In This Story
After dealing with the DeepSeek drama and Trumps tariff disputes, investors may get a break this week with fewer earnings reports to focus on. All eyes will turn to the Super Bowl on S… [+2265 chars]"
75,,GSMArena.com,Ivan,"Oppo teaser reveals Find N5 full design and Feb 20 launch, leaks confirm colors and specs","Today, Oppo announced that the slimmer, and stronger Find N5 is coming on February 20. The date was made official on Weibo, pointing to the China event, while Oppo's global Instagram account showed off the foldable to the world in Cosmic Black and Misty White…",https://www.gsmarena.com/oppo_teases_slimmer_find_n5_leaks_provide_colors_specs_and_release_date-news-66460.php,https://fdn.gsmarena.com/imgroot/news/25/02/oppo-find-n5-megaleak/-952x498w6/gsmarena_000.jpg,2025-02-10 10:59:02+00:00,"Today, Oppo announced that the slimmer, and stronger Find N5 is coming on February 20. The date was made official on Weibo, pointing to the China event, while Oppo's global Instagram account showed o… [+1297 chars]"
76,,Quartz India,William Gavin,"Amazon plans an AI spending spree, joining Meta, Microsoft, and Google","Amazon (AMZN) is the latest technology giant to announce it will continue spending massive amounts of cash on artificial intelligence, even after Chinese startup DeepSeek’s success. Read more...",https://qz.com/amazon-ai-spend-meta-microsoft-google-openai-deepseek-1851757795,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/f48cb0b6c3c86f7380f10fd8ac1ded05.jpg",2025-02-07 13:35:00+00:00,"In This Story
Amazon (AMZN+0.84%
) is the latest technology giant to announce it will continue spending massive amounts of cash on artificial intelligence, even after Chinese startup DeepSeeks succ… [+3286 chars]"
77,techradar,TechRadar,waynewilliams@onmail.com (Wayne Williams),"Exponential growth but for how long: DeepSeek's meteoric rise in AI-land continues unabated, fresh Similarweb data shows","Data from Similarweb shows DeepSeek is now the third most used AI tool, but is its popularity already waning?",https://www.techradar.com/pro/exponential-growth-but-for-how-long-deepseeks-meteoric-rise-in-ai-land-continues-unabated-fresh-similarweb-data-shows,https://cdn.mos.cms.futurecdn.net/RFHhebaafuggVviVNzSsy-1200-80.jpg,2025-02-08 18:32:00+00:00,"<ul><li>DeepSeek skyrocketed to fame, dethroning ChatGPT, and causing stock jitters</li><li>It quickly grew from 88,000 to 49M visits, but is slowing now, Similarweb data shows</li><li>Despite 614% g… [+2592 chars]"
78,,Forbes,"Robert Barone, Contributor, 
 Robert Barone, Contributor
 https://www.forbes.com/sites/greatspeculations/people/robertbarone/","While Tariffs Take Center Stage, Inflation Approaches Fed Target",Markets have become unnerved with Chinese DeepSeek and tariff threats becoming a reality.,https://www.forbes.com/sites/greatspeculations/2025/02/12/while-tariffs-take-center-stage-inflation-approaches-fed-target/,"https://imageio.forbes.com/specials-images/imageserve/67ab88cc4e97ac5772d57076/0x0.png?format=png&crop=448,251,x0,y0,safe&height=900&width=1600&fit=bounds",2025-02-12 20:36:30+00:00,"U.S. equity markets have fallen for two weeks in a row due, no doubt, to the uncertainty introduced first by the Chinese DeepSeek company which announced an uber-cheap AI model that initially sent Nv… [+6654 chars]"
79,,XDA Developers,Dhruv Bhutani,"4 reasons I host my own LLM, and you should too","Running an LLM locally has never been easier, and there's a good reason why you should.",https://www.xda-developers.com/4-reasons-i-host-my-own-llm/,https://static1.xdaimages.com/wordpress/wp-content/uploads/2025/01/deepseek_r1_example_en.gif,2025-02-10 00:00:18+00:00,"Love them or hate them, Large Language Models are increasingly woven into the fabric of technology across the internet, smartphones, and personal computers. Your office suite now comes integrated wit… [+5728 chars]"
80,,Forbes,"Aytekin Tank, Contributor, 
 Aytekin Tank, Contributor
 https://www.forbes.com/sites/aytekintank/","ChatGPT, DeepSeek And The AI Race: Which Model Is Right For You In 2025?","As AI models rapidly evolve, ChatGPT and DeepSeek are leading the race. Here’s how they compare—and which one might be the better fit for you.",https://www.forbes.com/sites/aytekintank/2025/02/11/chatgpt-deepseek-and-the-ai-race-which-model-is-right-for-you-in-2025/,https://imageio.forbes.com/specials-images/imageserve/67ab6646dc8bd862a2795a51/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-11 15:10:33+00:00,"Photo by GREG BAKER/AFP via Getty Images
AFP via Getty Images
Just a week after launching its R1 artificial intelligence model, DeepSeek took the title for most downloaded
 free app in the United … [+7729 chars]"
81,business-insider,Business Insider,Bianca Chan,The secretive world of Wall Street technology is opening up like never before,Wall Street firms are increasingly making their internal tech free and available to use and modify — but they're not worried about losing an edge.,https://www.businessinsider.com/inside-open-source-wall-street-technology-ai-2025-2,https://i.insider.com/67a3b35e7bb3f854015bdcc5?width=1200&format=jpeg,2025-02-07 09:01:01+00:00,"Getty Images; Isabel Fernandez-Pujol/ BI
<ul><li>Wall Street bosses used to turn their noses up at the idea of open source.</li><li>Open source is non-proprietary software that developers can view a… [+10209 chars]"
82,techradar,TechRadar,benedict.collins@futurenet.com (Benedict Collins),"DeepSeek AI app should be banned from US government devices, lawmakers say","US lawmakers want the DeepSeek app banned from government devices, saying it poses a threat to US national security.",https://www.techradar.com/pro/security/deepseek-ai-app-should-be-banned-from-us-government-devices-lawmakers-say,https://cdn.mos.cms.futurecdn.net/RFHhebaafuggVviVNzSsy-1200-80.jpg,2025-02-07 14:04:00+00:00,"<ul><li>New legislation could ban DeepSeek from government devices</li><li>DeepSeek poses a threat to US national security, experts say</li><li>US Navy and NASA have already banned the app</li></ul>… [+2229 chars]"
83,,MacRumors,Tim Hardwick,Apple Partners With Alibaba to Bring iPhone AI Features to China,"Apple will partner with Alibaba to offer AI features in China, the Chinese company's chairman said on Thursday, resolving months of speculation around Apple's strategy in the region (via Reuters). 



""They talked to a number of companies in China,"" said Joe …",https://www.macrumors.com/2025/02/13/apple-alibaba-iphone-ai-features-china/,https://images.macrumors.com/t/rq6uND0A8DlsVKCHk_zNpVeueFg=/2632x/article-new/2024/09/iphone-16-apple-intelligence.jpg,2025-02-13 09:58:55+00:00,"Apple will partner with Alibaba to offer AI features in China, the Chinese company's chairman said on Thursday, resolving months of speculation around Apple's strategy in the region. 
""They talked t… [+1171 chars]"
84,,Idownloadblog.com,Christian Zibreg,Apple partners with Chinese e-commerce giant Alibaba for Apple Intelligence,Apple and the Chinese e-commerce giant Alibaba will bring the Apple Intelligence suite of AI features to iPhone owners in the country.,https://www.idownloadblog.com/2025/02/13/apple-intelligence-china-alibaba-partnership-confirmed/,https://media.idownloadblog.com/wp-content/uploads/2025/01/Apple-Intelligence-app-icon.jpg,2025-02-13 15:30:45+00:00,"Apple and the Chinese e-commerce giant Alibaba will together bring the first batch of Apple Intelligence features to iPhone owners in the 1.4 billion people country.
Reuters reports that Alibaba cha… [+2238 chars]"
85,abc-news,ABC News,ABC News,WATCH: Deep-sea anglerfish in shallower waters near the Canary Islands shocks researchers,Marine researchers said they were surprised to spot a deep-sea anglerfish in blue waters off the coast of Tenerife. The fish is typically found at depths where little to no light penetrates.,https://abcnews.go.com/International/video/deep-sea-anglerfish-shallower-waters-canary-islands-shocks-118677052,https://i.abcnewsfe.com/a/e932c3f3-4404-4250-90ad-b681eb99f192/250210_abc_social_fish_hpMain_16x9.jpg?w=992,2025-02-11 03:37:12+00:00,"<ul><li>DOJ moves to dismiss federal charges against Eric Adams
</li><li>Trump suggests canceling Gaza ceasefire if not all hostages are released by Saturday
</li><li>1 dead after jets collide at S… [+4238 chars]"
86,abc-news,ABC News,ABC News,WATCH: Watch the moment golden retriever is 'miraculously' found and rescued at sea,"""Miraculously, we've just come across the golden retriever in the water,"" a lifeboat volunteer with the Royal National Lifeboat Institution said after rescuing the dog.",https://abcnews.go.com/GMA/Living/video/watch-moment-golden-retriever-miraculously-found-rescued-sea-118657808,https://i.abcnewsfe.com/a/59004c82-66cf-4a81-9b2a-10c78ad7c90d/250210_gma_digital_dogrescueatsea_hpMain_9x16.jpg?w=992,2025-02-10 22:49:38+00:00,"<ul><li>Rise in egg thefts amid nationwide shortage
</li><li>Hamas says it's delaying next hostage exchange
</li><li>DeepSeek banned from government devices in New York state
</li><li>Dogs rescued… [+4083 chars]"
