Unnamed: 0,source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
44,,Forbes,"Dimitar 'Mix' Mihov, Contributor, 
 Dimitar 'Mix' Mihov, Contributor
 https://www.forbes.com/sites/dimitarmixmihov/","DeepSeek Got The Spotlight, Alibaba Won Apple’s AI Business",It’s official: Apple has picked Alibaba over DeepSeek to roll out its AI-powered suite of services for the iPhone in China — a move designed to counter declining sales.,https://www.forbes.com/sites/dimitarmixmihov/2025/02/13/deepseek-got-the-spotlight-alibaba-won-apples-ai-business/,https://imageio.forbes.com/specials-images/imageserve/67ab8ae870e1adef549b3d6d/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-13 18:01:40+00:00,"ANKARA, TURKIYE - JUNE 10: In this photo illustration, the 'Apple' logo is displayed on a mobile ... [+] phone screen in front of a computer screen displaying Apple Intelligence logo in Ankara, Turki… [+2380 chars]"
45,,Neowin,David Uzondu,DeepSeek has been blocked in another country due to privacy concerns,"DeepSeek's troubles are not over, as another country has joined the list of countries blocking the app, this time over privacy concerns. Read more...",https://www.neowin.net/news/deepseek-has-been-blocked-in-another-country-due-to-privacy-concerns/,https://cdn.neowin.com/news/images/uploaded/2025/01/1738046583_deepseek_story.jpg,2025-02-17 10:02:01+00:00,"DeepSeek took the world by storm last month as it gained popularity and rose to the top of the App Store. One of the main reasons DeepSeek caused so much chaos, especially for Wall Street, was the Ch… [+2393 chars]"
46,,Forbes,"Steven Desmyter, Contributor, 
 Steven Desmyter, Contributor
 https://www.forbes.com/sites/stevendesmyter/",DeepSeek: The Starter Gun For Physical AI Just Got Fired,"The implications of the DeepSeek release are massive, but one of the biggest is what this could mean for robotics. This may be the AI silver bullet.",https://www.forbes.com/sites/stevendesmyter/2025/02/13/deepseek-the-starter-gun-for-physical-ai-just-got-fired/,https://imageio.forbes.com/specials-images/imageserve/67adba4f41f0f6b3fdfbc6b1/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-13 09:32:45+00:00,"Robots are here...
Man Group
There was a nice piece by the great economist Daron Acemoglu in the FT the other day. It began: Even amid a tumultuous present, it is difficult to imagine a radically d… [+8968 chars]"
47,,Forbes,"Emil Sayegh, Contributor, 
 Emil Sayegh, Contributor
 https://www.forbes.com/sites/emilsayegh/",The AI Hype Frenzy Is Fueling Cybersecurity Risks,"The AI boom has led to reckless data sharing, with tools like DeepSeek exposing sensitive information. As states ban AI apps, real threats remains unchecked.",https://www.forbes.com/sites/emilsayegh/2025/02/16/the-ai-hype-frenzy-is-fueling-cybersecurity-risks/,https://imageio.forbes.com/specials-images/imageserve/67b227cfb89d8fefd8a052f5/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-16 18:07:35+00:00,"The AI Gold Rush: Innovation or Security Risk?
getty
The artificial intelligence gold rush has reached a fever pitch. Companies are throwing billionsno, trillionsat AI projects, slapping the ""AI-po… [+5098 chars]"
48,,CNET,Joe Hindy,Musk's xAI Launches Grok 3: Here's What You Need to Know,"Grok 3 is ""scary smart,"" according to Elon Musk, and is ""an order of magnitude more powerful than Grok 2.""",https://www.cnet.com/tech/services-and-software/musks-xai-launches-grok-3-heres-what-you-need-to-know/,https://www.cnet.com/a/img/resize/e1192a511b2ffef9316e6d869a306f1f6fca20da/hub/2024/04/03/ffe9b684-0f69-43bd-84b2-251850163ad6/grok-ai-pink.jpg?auto=webp&fit=crop&height=675&width=1200,2025-02-19 03:00:02+00:00,"Elon Musk's xAI announced its latest artificial intelligence flagship model, Grok 3, on Monday. The company also announced Grok 3 mini, a scaled-back version, plus the addition of DeepSearch, a new t… [+3611 chars]"
49,,Forbes,"Bernard Marr, Contributor, 
 Bernard Marr, Contributor
 https://www.forbes.com/sites/bernardmarr/",OpenAI's GPT-5 Is Coming: Here's What We Know So Far,"As Google's Gemini and DeepSeek emerge, Sam Altman's strategic vision for GPT-5 suggests a significant leap forward in AI reliability and problem-solving capabilities.",https://www.forbes.com/sites/bernardmarr/2025/02/19/openais-gpt-5-is-coming-heres-what-we-know-so-far/,https://imageio.forbes.com/specials-images/imageserve/67b599fa3d06233d1740e935/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-19 08:46:03+00:00,"OpenAI's upcoming GPT-5 promises to revolutionize artificial intelligence by unifying advanced ... [+] reasoning capabilities with powerful language processing, potentially eliminating the need for s… [+5251 chars]"
50,,Android Authority,Andy Walker,"As a new car owner, I’ve found the perfect use for NotebookLM","NotebookLM is one of the truly useful AI tools that impacts my life daily, but how do I use it? If you're a vehicle owners, take note.",https://www.androidauthority.com/notebooklm-car-manual-3527632/,https://www.androidauthority.com/wp-content/uploads/2025/02/notebooklm-car-manual-feat.jpg,2025-02-20 11:44:28+00:00,"Ive recently been fortunate enough to purchase a new car. After not owning one for the best part of six years, I had some apprehensions, so I wanted to keep important documents close by if I ever nee… [+5631 chars]"
51,,Windows Central,jez@windowscentral.com (Jez Corden),"Intel stock soars almost 25% in one week after JD Vance' new comments on the chip maker's AI future, as the US and UK refuse to sign the Paris AI summit's regulation decree","Intel has struggled to find its footing in a silicon landscape dominated by NVIDIA, but the Trump administration's ""America first"" approach might have thrown the chip maker a big lifeline.",https://www.windowscentral.com/hardware/intel/intel-stock-soars-almost-25-percent-in-one-week-after-jd-vance-new-comments,https://cdn.mos.cms.futurecdn.net/Rxo6K9immPXZzCEtU9mRBN-1200-80.jpg,2025-02-13 17:17:17+00:00,"Intel has not had a good few years, but things might be looking up for the beleaguered chip maker.
Over the past year, Intel has laid off thousands upon thousands of staff, following its disastrous … [+3459 chars]"
52,,Forbes,"Megan Poinski, Forbes Staff, 
 Megan Poinski, Forbes Staff
 https://www.forbes.com/sites/meganpoinski/",What AI Professionals Want You To Think About DeepSeek,"Also in the Forbes CIO newsletter: Is DOGE a cybersecurity crisis? Musk inserts himself into OpenAI’s transition, Vance wants less international tech regulation.",https://www.forbes.com/sites/cio/2025/02/13/what-ai-professionals-want-you-to-think-about-deepseek/,"https://imageio.forbes.com/specials-images/imageserve/67ae49e1deb0c42a5ca97ebd/0x0.jpg?format=jpg&crop=2357,1325,x0,y121,safe&height=900&width=1600&fit=bounds",2025-02-13 19:38:16+00:00,"This is the published version of Forbes CIO newsletter, which offers the latest news for chief innovation officers and other technology-focused leaders. Click here to get it delivered to your inbox e… [+14537 chars]"
53,,Github.com,SearchSavior,OpenArc – Lightweight Inference Server for OpenVINO,Lightweight Inference server for OpenVINO. Contribute to SearchSavior/OpenArc development by creating an account on GitHub.,https://github.com/SearchSavior/OpenArc,https://opengraph.githubassets.com/8f177b1613c038c23d9ab940d8998c8e12c1bcfe1d867dd1ac07d56e7dbc0099/SearchSavior/OpenArc,2025-02-17 05:31:14+00:00,"OpenArc is a lightweight inference API backend for Optimum-Intel from Transformers to leverage hardware acceleration on Intel CPUs, GPUs and NPUs through the OpenVINO runtime using OpenCL drivers.
I… [+4877 chars]"
54,,Substack.com,XYZ Labs,Large Language Models Show Concerning Tendency to Flatter Users,"Research Shows Gemini Leads in Sycophantic Behavior with 62.47% Rate, Raising Reliability Concerns",https://xyzlabs.substack.com/p/large-language-models-show-concerning,"https://substackcdn.com/image/fetch/w_1200,h_600,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F970cc049-591d-4390-ab3e-801edae997b2_816x1456.png",2025-02-16 12:54:57+00:00,"https://arxiv.org/abs/2502.08177
Recent research from Stanford University has revealed a concerning trend among leading AI language models: they exhibit a strong tendency toward sycophancy, or exces… [+5034 chars]"
55,,Buffer.com,Tamilore Oladipo,5 AI Chatbots Tested: Which One Works Best for Content Creators?,"We tested 5 AI chatbots, including ChatGPT alternatives, to discover which one works best as part of a content creator's workflow.",https://buffer.com/resources/chatgpt-alternatives/,https://buffer.com/resources/content/images/2025/02/chatgpt-alternatives.png,2025-02-20 11:00:46+00:00,"AI chatbots like ChatGPT have become ubiquitous and vital to how many knowledge workers, content creators, and business owners operate.
But as powerful as ChatGPT is, its not the only player in the … [+16962 chars]"
56,,GSMArena.com,Vlad,Confirmed: Apple Intelligence in China will be powered by Alibaba,"A few days ago a report claimed Apple had picked Alibaba to partner with in China for AI services, and today Alibaba chairman Joe Tsai has officially confirmed the news at the ominous-sounding World Government Summit in Dubai.

Tsai said: ""They talked to a nu…",https://www.gsmarena.com/confirmed_apple_intelligence_in_china_will_be_powered_by_alibaba-news-66537.php,https://fdn.gsmarena.com/imgroot/news/25/02/apple-alibaba-partnership-official/-952x498w6/gsmarena_000.jpg,2025-02-14 05:02:01+00:00,"A few days ago a report claimed Apple had picked Alibaba to partner with in China for AI services, and today Alibaba chairman Joe Tsai has officially confirmed the news at the ominous-sounding World … [+729 chars]"
57,,PCWorld,"Kristian Kask, Joel Lee",xAI launches new Grok-3 AI model with DeepSearch researching,"Elon Musk’s AI company xAI just launched Grok-3, a new version of the AI model that powers the Grok AI chatbot. The new AI model was unveiled during a live broadcast on the social media platform formerly known as Twitter, with the creators describing it as th…",https://www.pcworld.com/article/2611838/xai-launches-new-grok-3-ai-model-with-deepsearch-researching.html,https://www.pcworld.com/wp-content/uploads/2025/02/grok-1.jpg?quality=50&strip=all&w=1024,2025-02-18 16:44:16+00:00,"Skip to contentType your search and hit enter
When you purchase through links in our articles, we may earn a small commission. This doesn't affect our editorial independence
.
Elon Musk’s AI compa… [+1295 chars]"
58,,Singularity Hub,Vanessa Bates Ramirez,DeepSeek Crashed Energy Stocks. Here’s Why It Shouldn’t Have.,"Inefficient AI models guzzle energy. Then again, so do efficient ones—just for different reasons.
The post DeepSeek Crashed Energy Stocks. Here’s Why It Shouldn’t Have. appeared first on SingularityHub.",https://singularityhub.com/2025/02/13/deepseek-crashed-energy-stocks-heres-why-it-shouldnt-have/,https://singularityhub.com/uploads/2025/02/lightning-strikes-dark-stormy-sky.jpeg?auto=webp,2025-02-13 19:09:27+00:00,"DeepSeek has upended the AI industry, from the chips and money needed to train and run AI to the energy its expected to guzzle in the not-too-distant future. Energy stocks skyrocketed in 2024 on pred… [+7432 chars]"
59,,BBC News,,South Korea bans new downloads of China's DeepSeek AI,App stores in South Korea have removed DeepSeek over concerns about how  it manages users' data.,https://www.bbc.com/news/articles/clyzym0vn8go,https://ichef.bbci.co.uk/news/1024/branded_news/8dfd/live/bc56eb10-ecea-11ef-8aa0-e92dd5ba95cf.jpg,2025-02-17 06:33:24+00:00,"South Korea has banned new downloads of China's DeepSeek artificial intelligence (AI) chatbot, according to the country's personal data protection watchdog.
The government agency said the AI model w… [+2259 chars]"
60,,Yahoo Entertainment,Natalia Kniazhevich,Record Stock 'Fragility' Sends Warning to Broader Market...,"Record Stock 'Fragility' Sends Warning to Broader Market...

 
 
 
 (Second column, 5th story, link)

 

 

 
 Related stories:Inflation Helped Don Get Elected. Now It's His Problem...
EGG PRICES ALL-TIME HIGH...
Dealers Flying Gold Bars From London to …",https://finance.yahoo.com/news/record-stock-fragility-sends-warning-103000061.html,https://s.yimg.com/ny/api/res/1.2/cI.qktsrQysE0axrXJgGAw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_markets_842/124f1574ccea4aad0163d11ff768189f,2025-02-13 13:43:37+00:00,"(Bloomberg) -- Rising instability among some of the biggest US stocks is driving a measure of single-stock fragility to record levels, with the market increasingly vulnerable to whipsaw patterns amon… [+3304 chars]"
61,rt,RT,RT,South Korea bans DeepSeek,The state regulator “strongly advised” users to avoid the Chinese AI service pending “improvements” under local laws Read Full Article at RT.com,https://www.rt.com/news/612832-south-korea-bans-deepseek/,https://mf.b37mrtl.ru/files/2025.02/article/67b2b8e185f540782d77c664.jpg,2025-02-17 04:20:36+00:00,South Korea’s national data protection watchdog has announced a “temporary” suspension of the widely popular DeepSeek AI service in the country until authorities complete their review of the Chinese … [+2100 chars]
62,,Yahoo Entertainment,Samuel Shen and Tom Westbrook,"Tiger Brokers adopts DeepSeek model as Chinese brokerages, funds rush to embrace AI","Tiger Brokers said on Tuesday it embedded DeepSeek's model into its AI-powered chatbot, as brokerages and money managers race to capitalise on the Chinese...",https://finance.yahoo.com/news/tiger-brokers-adopts-deepseek-model-070602587.html,https://media.zenfs.com/en/reuters-finance.com/1466854680730bd1ebbbea019c1be2b5,2025-02-18 07:06:02+00:00,"By Samuel Shen and Tom Westbrook
SHANGHAI/SINGAPORE (Reuters) - Tiger Brokers said on Tuesday it embedded DeepSeek's model into its AI-powered chatbot, as brokerages and money managers race to capit… [+3575 chars]"
63,,Biztoc.com,finance.yahoo.com,Why This Google Executive Thinks the Hype Around DeepSeek Is Overblown,"In This Article:
Last month, a new artificial intelligence (AI) model emerged and made headlines in the markets for its effectiveness and low cost. Chinese company DeepSeek said its AI chatbot performed similarly to ChatGPT and that it cost less than $6 milli…",https://biztoc.com/x/75a3d5c2ffe7884f,https://biztoc.com/cdn/809/og.png,2025-02-16 23:29:18+00:00,"In This Article:Last month, a new artificial intelligence (AI) model emerged and made headlines in the markets for its effectiveness and low cost. Chinese company DeepSeek said its AI chatbot perform… [+149 chars]"
64,,Biztoc.com,asia.nikkei.com,Tencent's embrace of DeepSeek set to shake up China chatbot market,"HONG KONG -- China's chatbot market, led by TikTok owner ByteDance and startup Moonshot, is in for a shakeup after Tencent announced it was joining the growing list of Big Tech players embracing DeepSeek's artificial intelligence model.
Tencent has begun beta…",https://biztoc.com/x/621df3f7d5cca187,https://biztoc.com/cdn/621df3f7d5cca187_s.webp,2025-02-17 02:49:46+00:00,"HONG KONG -- China's chatbot market, led by TikTok owner ByteDance and startup Moonshot, is in for a shakeup after Tencent announced it was joining the growing list of Big Tech players embracing Deep… [+154 chars]"
65,,Biztoc.com,aol.com,If one could buy only one stock with $15K—should it be NVIDIA or AMD?,"I have a secret I want to share with you. Ever since DeepSeek broke on the world stage three weeks ago, and instantly subtracted $600 billion from Nvidia's (Nasdaq: NVDA) market capitalization, I've been eyeing the stock and wondering if I should ""buy the dip…",https://biztoc.com/x/fdf823197c782224,https://biztoc.com/cdn/809/og.png,2025-02-14 14:42:07+00:00,"I have a secret I want to share with you. Ever since DeepSeek broke on the world stage three weeks ago, and instantly subtracted $600 billion from Nvidia's (Nasdaq: NVDA) market capitalization, I've … [+148 chars]"
66,,Infosecurity Magazine,Alessandro  Mascellino,South Korea Suspends Downloads of AI Chatbot DeepSeek,South Korea’s Personal Information Protection Commission is blocking DeepSeek AI downloads over privacy concerns,https://www.infosecurity-magazine.com/news/south-korea-suspends-deepseek/,https://assets.infosecurity-magazine.com/webpage/og/43370c76-5d14-40e2-96f1-5604c51b44a2.jpg,2025-02-17 16:30:00+00:00,"South Korea has suspended new downloads of the Chinese AI chatbot DeepSeek as it undergoes scrutiny for non-compliance with the country’s data protection laws.
The Personal Information Protection Co… [+2268 chars]"
67,,MIT Technology Review,Charlotte Jee,"The Download: ancient DNA’s modern uses, and an AI-artist collaboration","This is today’s edition of The Download, our weekday newsletter that provides a daily dose of what’s going on in the world of technology. Adventures in the genetic time machine An ancient-DNA revolution is turning the high-speed equipment used to study the DN…",https://www.technologyreview.com/2025/02/17/1111978/the-download-ancient-dna-ai-artist/,"https://wp.technologyreview.com/wp-content/uploads/2025/02/MIT-Tech-Review_Evo-Genetics_thumb.jpg?resize=1200,600",2025-02-17 13:11:00+00:00,"Stephen Ornes 
Both of the subscriber-only stories above are from the next edition of our print magazine, which is all about relationships. Subscribe now to get a copy when it lands on February 26!… [+2740 chars]"
68,,Smashingapps.com,Team,How to Build an Excel App with Deepseek in 5 Simple Steps (Free Guide),This free guide shows you how to build an Excel App with Deepseek AI. No coding required. Let’s get started.,https://www.smashingapps.com/build-an-excel-app-with-deepseek/,https://www.smashingapps.com/wp-content/uploads/2025/02/Build-an-Excel-App-with-Deepseek-e1739744486184.png,2025-02-16 22:48:51+00:00,"Lets face itmanually updating Excel sheets feels like watching paint dry. You need a faster way to crunch numbers, spot trends, or predict sales. Thats where Deepseek comes in. This free guide shows … [+3549 chars]"
69,,Substack.com,"Vikram Sreekanti, Joseph E. Gonzalez",You can't build a moat with AI,Using LLMs doesn't make a product special anymore,https://frontierai.substack.com/p/you-cant-build-a-moat-with-ai-redux,"https://substackcdn.com/image/fetch/w_1200,h_600,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2Ff9e64e92-3d60-4b43-bb64-ddf89f442ef5_1792x1024.webp",2025-02-20 18:49:24+00:00,"Last spring, we wrote an article called You cant build a moat with AI. That post argued that prompt engineering, while important, would be difficult to defend over time given how easy it is to experi… [+5751 chars]"
70,nbc-news,NBC News,Reuters,"South Korea suspends new downloads of DeepSeek, citing privacy concerns",South Korea’s data protection authority said new downloads of the Chinese AI app DeepSeek had been suspended in the country over data privacy concerns.,https://www.nbcnews.com/news/world/south-korea-suspends-new-downloads-deepseek-citing-privacy-concerns-rcna192432,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-02/20250217-china-deepseek-jj-317a-c102cc.jpg",2025-02-17 08:20:25+00:00,"SEOUL, South Korea  South Koreas data protection authority said Monday that new downloads of the Chinese AI app DeepSeek had been suspended in the country after DeepSeek acknowledged failing to take … [+1280 chars]"
71,,VentureBeat,Carl Franzen,Don’t sleep on Google Gemini’s Deep Research mode: 8 examples of informative reports,"Produce reports on subjects related to your industry, and ask it to identify new opportunities or helpful insights to grow your business.",https://venturebeat.com/ai/dont-sleep-on-google-geminis-deep-research-mode-8-examples-of-informative-reports/,https://venturebeat.com/wp-content/uploads/2025/02/cfr0z3n_a_helpful_robot_with_many_long_arms_juggles_a_globe_a_b_4df90250-9f23-4ac1-ad03-3f6b34cbf50e-1.png?w=1024?w=1200&strip=all,2025-02-13 15:17:27+00:00,"Join our daily and weekly newsletters for the latest updates and exclusive content on industry-leading AI coverage. Learn More
Many of us in the AI and business worlds are focused anecdotally and in… [+11989 chars]"
72,,Microsoft.com,Herain Oberoi,Securing DeepSeek and other AI systems with Microsoft Security,"Microsoft Security provides cyberthreat protection, posture management, data security, compliance and governance, and AI safety, to secure AI applications that you build and use. These capabilities can also be used to secure and govern AI apps built with the …",https://www.microsoft.com/en-us/security/blog/2025/02/13/securing-deepseek-and-other-ai-systems-with-microsoft-security/,https://www.microsoft.com/en-us/security/blog/wp-content/uploads/2025/02/Security_1001651_Blog_250207_V2.jpg,2025-02-13 17:00:00+00:00,"A successful AI transformation starts with a strong security foundation. With a rapid increase in AI development and adoption, organizations need visibility into their emerging AI apps and tools. Mic… [+8552 chars]"
73,,Quartz India,William Gavin,Elon Musk's X could get its $44 billion valuation back,"Elon Musk’s X is reportedly discussing a new round of financing that would value the social media company at $44 billion, the price that its owner paid for the company formerly known as Twitter in 2022.Read more...",https://qz.com/elon-musk-x-twitter-value-44-billion-xai-grok-tesla-1851765371,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/a14c43da9c3e7c940646196075ca4481.jpg",2025-02-19 14:52:39+00:00,"In This Story
Elon Musks X is reportedly discussing a new round of financing that would value the social media company at $44 billion, the price that its owner paid for the company formerly known as… [+2232 chars]"
74,,Forbes,"Yue Wang, Senior Contributor, 
 Yue Wang, Senior Contributor
 https://www.forbes.com/sites/ywang/",Chinese Search Giant Baidu Surges Over 11% After Making Chatbot Free,Shares in Chinese search giant Baidu surged as much as 11.7% in Hong Kong on Thursday after it announced it will make its AI chatbot free of charge starting April 1.,https://www.forbes.com/sites/ywang/2025/02/13/chinese-search-giant-baidu-surges-over-11-after-making-chatbot-free/,https://imageio.forbes.com/specials-images/imageserve/67ad8f4ff400ce67f0eec064/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-13 07:14:39+00:00,"Baidu's ChatGPT-like Ernie Chatbot will be free for users from April 1.
CFOTO/Future Publishing via Getty Images
Shares in Chinese search giant Baidu surged as much as 11.7% in Hong Kong on Thursda… [+2251 chars]"
75,nbc-news,NBC News,"Jennifer Elias, CNBC",Google AI chief tells employees company has 'all the ingredients' to hold AI lead over China's DeepSeek,"Google’s AI chief told employees that he’s not worried about China’s DeepSeek and said the search giant has superior artificial intelligence technology, according to audio of an all-hands meeting in Paris on Wednesday.",https://www.nbcnews.com/business/business-news/google-ai-chief-tells-employees-company-ingredients-hold-ai-lead-china-rcna192241,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-02/250214-Demis-Hassabis-aa-1222-1edba3.jpg",2025-02-14 17:44:16+00:00,"Googles AI chief told employees that hes not worried about Chinas DeepSeek and said the search giant has superior artificial intelligence technology, according to audio of an all-hands meeting in Par… [+2787 chars]"
76,,Techreport.com,Alpa Somaiya,South Korea Removes Deepseek from App Stores as It Fails to Comply with Data Protection Rules,"Key Takeaways The data protection authorities of South Korea said that new downloads of the Chinese app DeepSeek will be paused for a while after the company acknowledges that it...
The post South Korea Removes Deepseek from App Stores as It Fails to Comply w…",https://techreport.com/news/south-korea-bans-deepseek-as-it-fails-to-comply-with-data-protection-rules/,https://techreport.com/wp-content/uploads/2025/02/Untitled-design-70.jpg?_t=1739939082,2025-02-19 04:24:03+00:00,"Key Takeaways
<ul><li>South Korea has paused new downloads of the Chinese AI app DeepSeek due to non-compliance with its data protection laws. Existing users can still access the app, but services w… [+3932 chars]"
77,rt,RT,RT,South Korea accuses DeepSeek of leaking user data,Seoul has removed the Chinese AI assistant from local app stores after it allegedly sent data to TikTok owner ByteDance Read Full Article at RT.com,https://www.rt.com/business/613015-south-korea-deepseek-ban/,https://mf.b37mrtl.ru/files/2025.02/article/67b5db0d20302771b377cd51.jpg,2025-02-19 14:25:40+00:00,"South Korea’s national data protection regulator has accused the creators of Chinese AI service DeepSeek of sharing user data with TikTok owner ByteDance, the Yonhap news agency reported on Tuesday.… [+1484 chars]"
78,,Investor's Business Daily,"RYAN DEFFENBAUGH, Investor's Business Daily","Baidu Stock Gains On Free Chatbot Plan Amid AI Showdown With Alibaba, DeepSeek","Baidu stock gained after the China tech giant said it will offer it AI chatbot for free starting in April, after recent AI moves by Alibaba.",https://www.investors.com/news/technology/baidu-stock-ai-chatbot-ernie-deepseek-alibaba/,https://www.investors.com/wp-content/uploads/2017/11/Stock-Baidu-02-shutter.jpg,2025-02-13 16:08:34+00:00,"Baidu (BIDU) will offer its ChatGPT-style Ernie AI chatbot for free starting April 1, the Chinese internet search giant said Thursday. Baidu stock rose, as the company made its latest move in the AI … [+2066 chars]"
79,,Theregister.com,Simon Sharwood,Fujitsu worries US tariffs will see its clients slow digital spend,PLUS: Pacific islands targeted by Chinese APT; China’s new rocket soars; DeepSeek puts Korea in a pickle; and more Asia In Brief  The head of Fujitsu’s North American operations has warned that the Trump administration’s tariff plans will be bad for business.…,https://www.theregister.com/2025/02/16/asia_tech_news_in_brief/,https://regmedia.co.uk/2024/02/27/usa_shutterstock.jpg,2025-02-16 23:59:13+00:00,"Asia In Brief The head of Fujitsus North American operations has warned that the Trump administrations tariff plans will be bad for business.
In remarks shared with Japanese outlet Nikkei, Asif Poon… [+5288 chars]"
80,,Forbes,"Brendan Ahern, Senior Contributor, 
 Brendan Ahern, Senior Contributor
 https://www.forbes.com/sites/brendanahern/","China Market Update: Jack Is Back, Health Care’s Prescription Is AI, Week In Review","Asian equities ended the week mixed, led higher by Hong Kong, especially Hong Kong-listed growth stocks, while Taiwan underperformed.",https://www.forbes.com/sites/brendanahern/2025/02/14/china-market-update-jack-is-back-health-cares-prescription-is-ai-week-in-review/,https://imageio.forbes.com/specials-images/imageserve/67af89f6dc75332de2d9255c/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-14 18:26:50+00:00,"CLN
KraneShares
Week in Review
<ul><li>Asian equities were mostly higher this week, led by Hong Kong, as the Hang Seng Index gained +7%, and Mainland China, while India and Indonesia underperforme… [+6425 chars]"
81,,Investor's Business Daily,,Nuclear Stocks Surged Last Year. Are They A Buy Amid DeepSeek Concerns With Earnings Upcoming?,Nuclear stocks rode the AI wave last year but what will happen in 2025?,https://www.investors.com/news/nuclear-stocks-sp500-constellation-energy-vistra-buy-or-a-sell/,https://www.investors.com/wp-content/uploads/2018/10/stock-nuclear-power-22-adobe.jpg,2025-02-14 16:40:06+00:00,"Information in Investors Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. … [+1064 chars]"
82,,Geeky Gadgets,Julian Horsey,Deepseek VL-2: The Future of Scalable Vision-Language AI,"Deepseek VL-2 is a sophisticated vision-language model designed to address complex multimodal tasks with remarkable efficiency and precision. Built on a new mixture of experts (MoE) architecture, this model activates only the most relevant sub-networks for sp…",https://www.geeky-gadgets.com/deepseek-vl2-vision-language-model/,https://www.geeky-gadgets.com/wp-content/uploads/2025/02/deepseek-vl2-vision-language-model_optimized.jpg,2025-02-15 15:02:56+00:00,"Deepseek VL-2 is a sophisticated vision-language model designed to address complex multimodal tasks with remarkable efficiency and precision. Built on a new mixture of experts (MoE) architecture, thi… [+6508 chars]"
83,,TechSpot,Skye Jacobs,US investigates whether DeepSeek obtained Nvidia chips through Singapore to bypass restrictions,"Singapore's Second Minister for Trade and Industry, Tan See Leng, addressed the issue in a statement to lawmakers. According to Tan, while Nvidia reported that 22 percent of its sales in the August-October 2023 period were attributed to Singapore, this figure…",https://www.techspot.com/news/106832-us-investigates-whether-deepseek-obtained-nvidia-chips-through.html,https://www.techspot.com/images2/news/bigimage/2025/02/2025-02-19-image-5.jpg,2025-02-19 14:43:00+00:00,The big picture: Singapore has found itself at the center of an investigation into the distribution of Nvidia's advanced semiconductors. The inquiry comes as Washington examines whether Chinese AI st… [+2742 chars]
84,,Spacewar.com,,Chatbot vs national security? Why DeepSeek is raising concerns,"Seoul (AFP) Feb 17, 2025


 Chinese AI chatbot DeepSeek upended the global industry and wiped billions off US tech stocks when it unveiled its R1 programme, which it claims was built on cheap, less sophisticated Nvidia semiconductors. 

But governments from R…",https://www.spacewar.com/reports/Chatbot_vs_national_security_Why_DeepSeek_is_raising_concerns_999.html,https://www.spxdaily.com/images-hg/deepseek-logo-red-hg.jpg,2025-02-17 10:53:59+00:00,"Chatbot vs national security? Why DeepSeek is raising concernsBy Hieun SHINSeoul (AFP) Feb 17, 2025
Chinese AI chatbot DeepSeek upended the global industry and wiped billions off US tech stocks when… [+4862 chars]"
85,,New Atlas,Loz Blain,Use it or lose it: AI will rot our brains,"Technology can physically change our brains as it becomes an integral part of daily life – but every time we outsource a function, we risk letting our ability atrophy away. What happens when that ability is critical thinking itself?Continue ReadingCategory: A…",https://newatlas.com/ai-humanoids/use-it-lose-it-ai-critical-thinking/,https://assets.newatlas.com/dims4/default/ab3d623/2147483647/strip/true/crop/2000x1050+0+143/resize/1200x630!/quality/90/?url=http%3A%2F%2Fnewatlas-brightspot.s3.amazonaws.com%2F0f%2F4c%2F7263b9cb44ae8c58fab2e0a7b12d%2Fdepositphotos-65525407-l.jpg&na.image_optimisation=0,2025-02-18 05:58:08+00:00,"Technology can physically change our brains as it becomes an integral part of daily life but every time we outsource a function, we risk letting our ability atrophy away. What happens when that abili… [+4972 chars]"
