source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
,Presse-citron,Jean-Yves Alric,Le patron de Nvidia a rencontré Donald Trump : de quoi ont-ils parlé ?,Les deux hommes avaient sans doute beaucoup de choses à se dire.,https://www.presse-citron.net/le-patron-de-nvidia-a-rencontre-donald-trump-de-quoi-ont-ils-parle/,https://www.presse-citron.net/app/uploads/2024/09/patron-nvidia.jpg,2025-02-03 09:24:51+00:00,"Cest une rencontre qui nest clairement pas passée inaperçue. Jensen Huang, fondateur et PDG de Nvidia sest entretenu avec Donald Trump ce vendredi à la Maison-Blanche. Voici ce que lon sait sur la te… [+2429 chars]"
t3n,T3n,Marvin Fuhrmann,Experten über Deepseeks Erfolgsgeheimnis: Warum nicht nur die Technik entscheidend war,"Der Erfolg von Deepseek soll nicht nur der Technik des neuen KI-Modells geschuldet sein. Experten für die chinesische Tech-Landschaft gehen davon aus, dass das KI-Startup auch in der Arbeitswelt und bei der Finanzierung alles richtig gemacht hat. Deepseek hat…",https://t3n.de/news/?p=1671104,https://t3n.de/news/wp-content/uploads/2025/02/deepseek.jpg,2025-02-03 12:10:03+00:00,"Deepseek hat sich innerhalb kürzester Zeit zu einem großen Player im KI-Sektor entwickelt. Das sorgte unter anderem dafür, dass Tumult bei OpenAI ausbrach oder Nvidias Aktien plötzlich ins Wanken ger… [+4207 chars]"
,Presse-citron,Setra,OpenEuroLLM : est-ce la nouvelle réponse européenne à ChatGPT et DeepSeek ?,"Un consortium de 20 organisations européennes, soutenu par Bruxelles, lance le projet OpenEuroLLM.",https://www.presse-citron.net/openeurollm-est-ce-la-nouvelle-reponse-europeenne-a-chatgpt-et-deepseek/,https://www.presse-citron.net/app/uploads/2024/02/union-europeenne.jpg,2025-02-03 19:01:31+00:00,"Bientôt, on aura peut-être une autre alternative européenne aux modèles dintelligence artificielle comme ChatGPT, Gemini, ou DeepSeek. La startup française Mistral propose déjà des modèles dIA parmi … [+2199 chars]"
,Frandroid,Ulrich Rozier,DeepSeek aurait dépensé 266 fois plus que ce qu’elle prétend,"La startup chinoise DeepSeek fait sensation depuis des mois en prétendant avoir développé son IA pour seulement 6 millions de dollars. Une enquête révèle aujourd'hui un investissement réel de 1,6 milliard.",https://www.frandroid.com/culture-tech/intelligence-artificielle/2492088_deepseek-aurait-depense-266-fois-plus-que-ce-quelle-pretend,"https://c0.lestechnophiles.com/images.frandroid.com/wp-content/uploads/2025/02/deepseek-multi-illustration-1200x750-1.jpg?resize=1600,900&key=01004aeb&watermark",2025-02-03 10:00:41+00:00,"La startup chinoise DeepSeek fait sensation depuis des mois en prétendant avoir développé son IA pour seulement 6 millions de dollars. Une enquête révèle aujourd’hui un investissement réel de 1,6 mil… [+3207 chars]"
,Quartz India,Jackie Snow,DeepSeek ended Silicon Valley's AI advantage. That's a good thing,A version of this article originally appeared in Quartz’s members-only Weekend Brief newsletter. Quartz members get access to exclusive newsletters and more. Sign up here.Read more...,https://qz.com/deepseek-ai-openai-chatgpt-nvidia-google-silicon-valley-1851752019,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/736a2b732ca492ab96ad3521babedff1.jpg",2025-02-03 10:00:00+00:00,"A version of this article originally appeared in Quartzs members-only Weekend Brief newsletter. Quartz members get access to exclusive newsletters and more. Sign up here.
Not long after ChatGPT came… [+6635 chars]"
,Inside.com.tw,Sisley,揭開 DeepSeek 的神話與現實：為何華爾街可能誤讀了這場 AI 革命？,為何市場可能過度解讀了這間中國 AI 新創？,https://www.inside.com.tw/article/37442-deepseek-myth-reality-wall-street-ai-revolution,https://bucket-image.inkmaginecms.com/version/social/1/image/2025/02/f3901afc-bfd8-42c3-b6c1-ee2fc63c7eb9.jpg,2025-02-03 08:04:03+00:00,"DeepSeek ClaudePerplexity Google Gemini AI DeepSeek 
 SemiAnalysis DeepSeek GPU 
DeepSeek High-Flyer 
DeepSeek High-Flyer GPU 
High-Flyer 2021 1 A100 GPU High-Flyer AI 2023 5 DeepSeek
DeepSeek H… [+1385 chars]"
,Theregister.com,Tobias Mann,"US senator wants to slap prison term, $1M fine on anyone aiding Chinese AI with ... downloads?","As UK proposes laws against neural-nets-for-pedophiles
Americans may have to think twice about downloading a Chinese AI model or investing in a company behind such a neural network in future. A law proposed last month by Senator Josh Hawley (R-MO), if success…",https://www.theregister.com/2025/02/03/us_senator_download_chinese_ai_model/,https://regmedia.co.uk/2022/03/11/china_hpc.jpg,2025-02-03 22:58:09+00:00,"Americans may have to think twice about downloading a Chinese AI model or investing in a company behind such a neural network in future. A law proposed last month by Senator Josh Hawley (R-MO), if su… [+4306 chars]"
,Wired.jp,"Will Knight, Nozomi Okuma",OpenAI「o3-mini」投入 ── DeepSeekに対抗,「DeepSeek R1」の登場を受け、OpenAIは最新モデル「o3-mini」を発表した。高度な推論機能を備え、効率性を重視した設計が特徴だ。,https://wired.jp/article/openai-o3-mini-release/,"https://media.wired.jp/photos/679fff0b038dce6ae90a850a/16:9/w_1280,c_limit/open-ai-%202196019965.jpg",2025-02-04 00:00:00+00:00,"DeepSeekAI2AINVIDIADeepSeekNVIDIA
Originally published on wired.com, translated by Nozomi Okuma, edited by Mamiko Nakano)
WIREDOpenAI
WIRED VOL.55THE WIRED WORLD IN 2025
WIREDTHE WIRED WORLD IN 2… [+10 chars]"
,Puromarketing.com,,"OpenAI construyó el futuro, pero DeepSeek está regalándolo: ¿Quién ganará?","La comoditización no es un invento reciente. En infinidad de mercados, alguien introduce una variante más económica o accesible y la supuesta exclusividad que sostenía a los gigantes se viene abajo. En la aviación, las aerolíneas de bajo coste convirtieron el…",https://www.puromarketing.com/126/215055/openai-construyo-futuro-pero-deepseek-esta-regalandolo-quien-ganara,https://www.puromarketing.com/uploads/img/contents/default/meta_content_img_default.jpg,2025-02-03 10:18:38+00:00,"La comoditización no es un invento reciente. En infinidad de mercados, alguien introduce una variante más económica o accesible y la supuesta
 exclusividad que sostenía a los gigantes se viene abajo… [+8256 chars]"
,Impress.co.jp,北川 研斗,「DeepSeek」の取得したデータ、中国の法律が適用　個人情報保護委員会が情報を公開,個人情報保護委員会は、中国のDeepSeekが開発した生成AI「DeepSeek」をめぐり、同サービスのプライバシーポリシーなどに関する情報を公開した。,https://k-tai.watch.impress.co.jp/docs/news/1660128.html,https://k-tai.watch.impress.co.jp/img/ktw/list/1660/128/sub2.jpg,2025-02-04 05:00:45+00:00,Copyright ©2018Impress Corporation. All rights reserved.
,Basicthinking.de,Felix Baumann,DeepSeek: China-KI verbraucht offenbar mehr Energie als angenommen,"Der Beitrag DeepSeek: China-KI verbraucht offenbar mehr Energie als angenommen von Felix Baumann erschien zuerst auf BASIC thinking. Über unseren Newsletter bleibst du immer aktuell.
Die China-KI DeepSeek sorgt derzeit für Diskussionen. Denn trotz effizientem…",https://www.basicthinking.de/blog/2025/02/03/deepseek-energie/,https://www.basicthinking.de/blog/wp-content/uploads/2025/02/deepseek-energie-1.jpg,2025-02-03 10:00:32+00:00,"Die China-KI DeepSeek sorgt derzeit für Diskussionen. Denn trotz effizientem Training verbraucht das Sprachmodell offenbar mehr Energie als bislang angenommen. 
DeepSeek hat in der KI-Branche für Fu… [+2663 chars]"
,Ritholtz.com,Barry Ritholtz,10 Monday AM Reads,"My back-to-work morning train WFH reads: • What Inspired Billie Eilish’s Grammy-Nominated Album? Let Her Show You. The singer and songwriter Billie Eilish, 23, has released three full-length albums. Every one has been nominated for album of the year at the Gr…",https://ritholtz.com/2025/02/monday-am-reads-67/,https://ritholtz.com/wp-content/uploads/2026/12/chinahacks.png,2025-02-03 11:30:34+00:00,"What Inspired Billie Eilishs Grammy-Nominated Album? Let Her Show You. The singer and songwriter Billie Eilish, 23, has released three full-length albums. Every one has been nominated for album of th… [+3117 chars]"
al-jazeera-english,Al Jazeera English,Al Jazeera,OpenAI chief Altman inks deal with S Korea’s Kakao after DeepSeek upset,Partnership will allow South Korean tech firm to use ChatGPT for its artificial intelligence services.,https://www.aljazeera.com/economy/2025/2/4/openai-chief-altman-inks-deal-with-s-koreas-kakao-after-deepseek-upset,https://www.aljazeera.com/wp-content/uploads/2025/02/AFP__20250204__36X36LQ__v1__HighRes__SkoreaUsTechnologyOpenaiKakao-1738646773.jpg?resize=1920%2C1440,2025-02-04 05:54:42+00:00,"OpenAI chief Sam Altman has inked a deal with South Koreas tech giant Kakao as the California-based firm seeks new alliances after Chinese rival DeepSeek shook the global AI industry.
Kakao, which o… [+2425 chars]"
,Inside.com.tw,Sisley,OpenAI 執行長 Sam Altman 坦承：在開源方面我們站在了歷史的錯誤一方,在對談中，Altman 首先坦承 DeepSeek 確實縮小了與 OpenAI 的技術差距。他也進一步反思，認為 OpenAI 在技術開源策略上可能選擇了錯誤的路徑。,https://www.inside.com.tw/article/37438-openai-sam-altman-wrong-on-open-source,https://bucket-image.inkmaginecms.com/version/social/1/image/2025/02/863e2f1b-59af-4049-b485-2a8e7239d976.jpg,2025-02-03 03:18:51+00:00,"OpenAI Reddit Sam Altman OpenAI AI 
 OpenAI DeepSeekOpneAI Stargate
Altman DeepSeek OpenAI OpenAI OpenAI 
Altman Kevin Weil 
DeepSeek OpenAI o3-mini OpenAI DeepSeek R1
Weil 
 ChatGPT Altman Wei… [+125 chars]"
,Digiday,Marty Swant,Ad tech hopes open-source AI like DeepSeek will level the playing field with walled garden rivals,"DeepSeek might be shaking the psyche of Silicon Valley, but the ad tech world now eyes parity with the likes of Alphabet and Meta.",http://digiday.com/media-buying/ad-tech-hopes-open-source-ai-like-deepseek-will-level-the-playing-field-with-walled-garden-rivals/,https://digiday.com/wp-content/uploads/sites/3/2025/02/deepseek-dive-digiday.jpg,2025-02-04 05:01:00+00:00,"The open web has spent years competing for crumbs against companies like Google and Meta. But now, some ad tech players say the Chinese startup DeepSeek creates a new chance to build their own AI off… [+4766 chars]"
techradar,TechRadar,Dan Goman,Is the DeepSeek hype justified?,The market’s reaction to the latest news surrounding DeepSeek is nothing short of an overcorrection.,https://www.techradar.com/pro/is-the-deepseek-hype-justified,https://cdn.mos.cms.futurecdn.net/3Ek42Bm7W4No2qAL4PKvCU-1200-80.jpg,2025-02-03 15:22:06+00:00,"The market’s reaction to the latest news surrounding DeepSeek is nothing short of an overcorrection. While the enthusiasm around breakthroughs in AI often drives headlines and market speculation, thi… [+3125 chars]"
,heise online,Frank Schräer,"Montag: Dell mit weniger Homeoffice, Microsoft Paint mit mehr KI-Funktionen",Präsenzpflicht bei Dell + Paint bekommt Copilot-Button + AI Act verlangt KI-Kompetenz + GeForce-Upgrade langweilig wie Intel früher + Technik beim Hindu-Fest,https://www.heise.de/news/Montag-Dell-mit-weniger-Homeoffice-Microsoft-Paint-mit-mehr-KI-Funktionen-10267189.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/7/9/3/3/8/7/monday-bf9ddbb3199eef47.webp,2025-02-03 05:15:00+00:00,"Computerhersteller Dell zieht der Remote-Arbeit den Stecker: CEO Michael Dell führt eine strenge Präsenzpflicht ein. Die Regelung soll ab März gelten, weil laut Dell keine Technologie auf der Welt so… [+6918 chars]"
techradar,TechRadar,Efosa Udinmwen,"DeepSeek R1 is now available on Nvidia, AWS, and Github as available models on Hugging Face shoot past 3,000","DeepSeek-R1 expands across Nvidia, AWS, GitHub, and Azure, boosting accessibility for developers and enterprises.",https://www.techradar.com/computing/software/deepseek-r1-is-now-available-on-nvidia-aws-and-github-as-available-models-on-hugging-face-shot-past-3-000,https://cdn.mos.cms.futurecdn.net/ART3zLDPRnqnEFFhs2fKjJ-1200-80.jpg,2025-02-03 19:34:00+00:00,<ul><li>Nvidia integrates DeepSeek-R1 as a NIM microservice</li><li>AWS supports DeepSeek-R1 with a focus on scalable and cost-efficient AI deployment</li><li>Microsoft also has future local deployme… [+2575 chars]
,Hdblog.it,HDblog.it,DeepSeek R1: il modello AI non ha superato nessun test di sicurezza,DeepSeek risponde a diverse tecniche di jailbreak,https://www.hdblog.it/sicurezza/articoli/n607594/deepseek-r1-modello-ai-test-sicurezza/,https://hd2.tudocdn.net/1229537?w=1920,2025-02-03 13:35:00+00:00,"Un nuovo studio condotto da ricercatori di Cisco e dell'Università della Pennsylvania, ha rivelato gravi falle nei sistemi di sicurezza dell’intelligenza artificiale generativa sviluppata da DeepSeek… [+4827 chars]"
,Nextpit.de,Carsten Drees,DeepSeek beweist: Das KI-Rennen ist für Europa noch komplett offen,DeepSeek hat uns alle überrascht und uns dabei eine Sache ganz klar aufgezeigt: Bei KI kann auch überraschend ein neuer Player das komplette Spiel drehen.,https://www.nextpit.de/deepseek-beweist-das-ki-rennen-ist-fuer-europa-noch-komplett-offen,https://fs.npstatic.com/userfiles/7711048/image/AI_Race.jpg,2025-02-03 14:03:00+00:00,"Das Bild eines Bombeneinschlags ist ein sehr martialisches, aber gestattet mir, dass ich es hier dennoch verwende. Denn nicht nur Unternehmen wie OpenAI oder NVIDIA muss die Ankunft von DeepSeek R1 w… [+7962 chars]"
,Yahoo Entertainment,,"AMD to report Q4 earnings as tariffs take hold, DeepSeek fears linger",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4f9f42a7-617d-4be3-a008-3b28b895bfd6,,2025-02-03 18:41:43+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
,Iphoneitalia.com,Giuseppe Migliorino,DeepSeek ti aiuta a creare una bomba e ad hackerare i database governativi,"DeepSeek è un’AI che ha fallito ogni test di sicurezza, permettendo l’accesso a informazioni pericolose senza restrizioni.
Link all'articolo originale: DeepSeek ti aiuta a creare una bomba e ad hackerare i database governativi",https://www.iphoneitalia.com/834096/deepseek-ti-aiuta-a-creare-una-bomba-e-ad-hackerare-i-database-governativi,https://static.iphoneitalia.com/wp-content/uploads/2025/01/deepseek.jpg.webp,2025-02-03 14:35:08+00:00,Le AI generative devono rispettare una serie di linee guida etiche e tecniche per impedire l’accesso a informazioni pericolose o illegali. OpenAI con ChatGPT e Microsoft con il chatbot di Bing hanno … [+2813 chars]
techradar,TechRadar,Cal Innes,ChatGPT vs. DeepSeek: which AI model Is more sustainable?,How do the environmental credentials of these ChatGPT and DeepSeek compare?,https://www.techradar.com/pro/chatgpt-vs-deepseek-which-ai-model-is-more-sustainable,https://cdn.mos.cms.futurecdn.net/DVffQnnibMWmNpx2Wfb5Se-1200-80.jpg,2025-02-03 08:46:54+00:00,"By now, even casual observers of the tech world are well aware of ChatGPT, OpenAI’s dazzling contribution to artificial intelligence. Its ability to generate coherent, on-point responses has upended … [+6266 chars]"
,Genbeta.com,José Alberto Lizana,OpenAI presenta su función 'investigación profunda' para ChatGPT: una nueva forma de buscar en internet,Desde OpenAI están sacando todas sus armas para poder seguir manteniendo el liderazgo en el campo de la IA ante la “amenaza” de DeepSeek. Lo vemos con anuncios como el que han hecho este mismo domingo donde han presentado a un nuevo “agente” de IA que permiti…,https://www.genbeta.com/inteligencia-artificial/openai-presenta-su-funcion-investigacion-profunda-para-chatgpt-nueva-forma-buscar-internet,https://i.blogs.es/42b5e7/levart_photographer-7q-ke4szzvq-unsplash/840_560.jpeg,2025-02-03 07:20:10+00:00,Desde OpenAI están sacando todas sus armas para poder seguir manteniendo el liderazgo en el campo de la IA ante la amenaza de DeepSeek. Lo vemos con anuncios como el que han hecho este mismo domingo … [+3057 chars]
,Genbeta.com,Antonio Vallejo,"Microsoft permite instalar Windows 11 en PCs incompatibles con un método 'extraoficial', pero ha eliminado toda referencia al mismo","Con la llegada de Windows 11, Microsoft endureció los requisitos para instalar la última versión de su sistema operativo. Y es que, además de los requerimientos en almacenamiento o cantidad de memoria RAM, la compañía también restringió oficialmente la instal…",https://www.genbeta.com/actualidad/microsoft-permite-instalar-windows-11-pcs-incompatibles-metodo-extraoficial-ha-eliminado-toda-referencia-al,https://i.blogs.es/386ecc/original/840_560.jpeg,2025-02-03 10:45:58+00:00,"Con la llegada de Windows 11, Microsoft endureció los requisitos para instalar la última versión de su sistema operativo. Y es que, además de los requerimientos en almacenamiento o cantidad de memori… [+3023 chars]"
,Olhardigital.com.br,Thiago Morais,Fundador da DeepSeek é recebido como herói na China,"Liang Wenfeng, fundador da DeepSeek e bilionário aos 40 anos, teve recepção de gala na província de Guangdong
O post Fundador da DeepSeek é recebido como herói na China apareceu primeiro em Olhar Digital.",https://olhardigital.com.br/2025/02/03/pro/fundador-da-deepseek-e-recebido-como-heroi-na-china/,https://olhardigital.com.br/wp-content/uploads/2025/02/shutterstock_2577851533-scaled.jpg,2025-02-03 19:58:42+00:00,"Liang Wenfeng, fundador da IA chinesa DeepSeek e bilionário aos 40 anos, foi calorosamente recebido em sua terra natal, na província de Guangdong, no sul da China, durante as comemorações do Ano Novo… [+2685 chars]"
,Xataka.com,Yúbal Fernández,"o3-mini: qué es, cómo funciona y cómo usar el nuevo modelo de inteligencia artificial gratis con razonamiento de ChatGPT","Vamos a explicarte qué es exactamente el modelo 03-Mini que OpenAI ha decidido abrir y lanzar para todos los usuarios. Porque estamos en una auténtica carrera por la inteligencia artificial generativa, y tras el movimiento del lanzamiento gratis de DeepSeek, …",https://www.xataka.com/basics/o3-mini-que-como-funciona-como-usar-nuevo-modelo-inteligencia-artificial-gratis-razonamiento-chatgpt,https://i.blogs.es/018ee3/razona/840_560.png,2025-02-03 10:10:42+00:00,Vamos a explicarte qué es exactamente el modelo 03-Mini que OpenAI ha decidido abrir y lanzar para todos los usuarios. Porque estamos en una auténtica carrera por la inteligencia artificial generativ… [+4417 chars]
techradar,TechRadar,Ellen Jennings-Trace,"DeepSeek ‘incredibly vulnerable’ to attacks, research claims",Security researchers have tested DeepSeek’s R1 model - and made some disturbing discoveries.,https://www.techradar.com/pro/security/deepseek-incredibly-vulnerable-to-attacks-research-claims,https://cdn.mos.cms.futurecdn.net/ART3zLDPRnqnEFFhs2fKjJ-1200-80.jpg,2025-02-03 17:39:14+00:00,<ul><li>DeepSeek AI model performs poorly against its peers in safety testing</li><li>The R1 model exhibited a 100% attack success rate in Cisco testing</li><li>AI chatbots can be 'jailbroken' to per… [+3918 chars]
,3dnews.ru,,OpenAI пока не побудет подавать в суд на DeepSeek,"OpenAI «не планирует» подавать в суд на китайскую компанию DeepSeek на фоне ранее озвученных подозрений Microsoft и OpenAI в отношении последней в том, что она могла использовать их данные для обучения своей нейросети R1. Об этом заявил сам глава OpenAI Сэм А…",https://3dnews.ru/1117685/openai-ne-pobudet-podavat-v-sud-na-deepseek-poka,https://3dnews.ru/assets/external/illustrations/2025/02/04/1117685/deepseek_2.jpg,2025-02-04 01:31:00+00:00,"OpenAI « » DeepSeek Microsoft OpenAI , R1. OpenAI (Sam Altman).
: Solen Feyissa / unsplash.com
« DeepSeek. , , », — Nikkei.
 DeepSeek R1, , , . . , Microsoft OpenAI DeepSeek R1. R1 « » , « ». Semi… [+114 chars]"
,Hdblog.it,HDblog.it,L'intelligenza artificiale on device accelera: impatti e incertezze per il cloud computing,Uno degli elementi chiave di questa accelerazione è la popolarità crescente di DeepSeek,https://www.hdblog.it/business/articoli/n607573/lintelligenza-artificiale-on-device/,https://hd2.tudocdn.net/1229482?w=1920,2025-02-03 11:15:00+00:00,"L’evoluzione dell’intelligenza artificiale ""on device"" sta avvenendo più rapidamente del previsto mettendo in discussione le previsioni di crescita del calcolo AI su cloud. Aziende come TSMC e Nvidia… [+5344 chars]"
,Forbes,"Cloris Chen, Contributor, 
 Cloris Chen, Contributor
 https://www.forbes.com/sites/clorischen/",How Will DeepSeek Impact Crypto AI Projects?,"Both the stock and crypto markets took a hit after DeepSeek announced a free version of ChatGPT, built at a fraction of the cost—is that good news for crypto AI?",https://www.forbes.com/sites/clorischen/2025/02/03/how-will-deepseek-impact-crypto-ai-projects/,"https://imageio.forbes.com/specials-images/imageserve/67a0a0afb1271ccf31bd8996/0x0.jpg?format=jpg&crop=3250,1828,x0,y21,safe&height=900&width=1600&fit=bounds",2025-02-03 17:39:05+00:00,"POLAND - 2025/01/28: In this photo illustration, the Deepseek logo is displayed on a smartphone with ... [+] stock market percentages in the background. (Photo Illustration by Omar Marques/SOPA Image… [+5013 chars]"
,Forbes,"Wesley Alexander Hill, Contributor, 
 Wesley Alexander Hill, Contributor
 https://www.forbes.com/sites/wesleyhill/",China’s DeepSeek AI Reshapes Global Energy,"China's new DeepSeek AI has already disrupted global big tech. Regardless of what impact it has there, it will rewrite our core assumptions on future energy consumption.",https://www.forbes.com/sites/wesleyhill/2025/02/03/chinas-deepseek-ai-reshapes-global-energy/,https://imageio.forbes.com/specials-images/imageserve/67a1021e2220f594f0246dc8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-03 18:09:31+00:00,"DeepSeek, the latest in a line of Chinese tech exports, is set to revolutionize global energy ... [+] assumptions - regardless of its ultimate impact on AI.
Getty Images
Chinese upstart DeepSeek ha… [+6777 chars]"
,3dnews.ru,,"DeepSeek за неделю стал вторым по популярности чат-ботом в мире, обогнав Google Gemini","Китайская компания DeepSeek стремительно завоёвывает позиции на рынке искусственного интеллекта, став вторым по популярности чат-ботом в мире. За неделю трафик платформы вырос на 614 %, обогнав Gemini и Character AI, а число посетителей достигло отметки в 49 …",https://3dnews.ru/1117683/deepseek-za-nedelyu-stal-vtorim-po-populyarnosti-chatbotom-obognav-google-gemini,https://3dnews.ru/assets/external/illustrations/2025/02/04/1117683/AI_789.jpg,2025-02-03 22:22:00+00:00,"DeepSeek , - . 614 %, Gemini Character AI, 49 Similarweb.
: Copilot
DeepSeek . 300 , 33,4 , PCMag. , , ( Nvidia, 17,8 %). Similarweb, , — ChatGPT, 130 .
 , DeepSeek V3, . V3 $5,5 , , ChatGPT, , . … [+187 chars]"
,Hdblog.it,HDblog.it,DeepSeek AI sotto accusa globalmente: blocchi e restrizioni in aumento,Centinaia di aziende bloccano l'accesso a DeepSeek AI per tutelare i propri dati da possibili fughe verso la Cin,https://www.hdblog.it/tecnologia/articoli/n607595/deepseek-ai-blocchi-aziende-sicurezza-dati/,https://hd2.tudocdn.net/1229509?w=1920,2025-02-03 13:50:00+00:00,"Un numero crescente di aziende e organizzazioni governative sta bloccando l'accesso alla piattaforma di intelligenza artificiale DeepSeek, alimentando preoccupazioni sulla sicurezza dei dati e sul lo… [+2704 chars]"
,Jandan.net,BALI,伯克利团队仅30美元复制DeepSeek AI,证明AI研究不再是高成本领域,http://jandan.net/p/119246,,2025-02-03 07:48:39+00:00,"BALI @ 2025.02.03 , 15:48
130DeepSeek AITinyZeroAI
30DeepSeek R1-ZeroTinyZero
(Reinforcement LearningRL)DeepSeekTinyZero
Jiayi PanX30TinyZero
TinyZero
CountdownTinyZero
50700(50)(150)
TinyZer… [+130 chars]"
,MIT Technology Review,Rhiannon Williams,"The Download: following DeepSeek’s lead, and OpenAI’s new research agent","This is today’s edition of The Download, our weekday newsletter that provides a daily dose of what’s going on in the world of technology. How DeepSeek ripped up the AI playbook—and why everyone’s going to follow its lead When the Chinese firm DeepSeek dropped…",https://www.technologyreview.com/2025/02/03/1110829/the-download-following-deepseeks-lead-and-openais-new-research-agent/,"https://wp.technologyreview.com/wp-content/uploads/2025/01/piggy-savings.jpg?resize=1200,600",2025-02-03 13:30:00+00:00,"DeepSeek might not be such good news for energy after all
In the week or so since DeepSeek became a household name, a dizzying number of narratives have gained steam, including that DeepSeeks new, m… [+1228 chars]"
,Antyweb.pl,Kamil Pieczonka,Dlaczego DeepSeek ucieszył Apple? Odpowiedź znajdziecie w iOS 19,"DeepSeek to bez wątpienia najgorętszy temat ostatniego tygodnia. Chiński startup zaprezentował nowy model AI, który dorównuje swoim amerykańskim konkurentom i ma przy tym kosztować znacznie mniej niż ChatGPT. Odbiło się to negatywnie na kapitalizacji wielu sp…",https://antyweb.pl/dlaczego-deepseek-ucieszyl-apple-odpowiedz-znajdziecie-w-ios-19,"https://static.antyweb.pl/img/w_1250,h_550/wp-content/uploads/2024/12/iphone.jpg",2025-02-03 08:00:25+00:00,"Jeli przez ostatni tydzie nie zagldalicie do sieci to by moe nazwa DeepSeek wam nic nie mówi. W takim przypadku polecam zapozna si z tekstem Patryka obazy, który opisa dokonania modeli DeepSeek V3/R1… [+2480 chars]"
,Macsparky.com,David Sparks,Testing DeepSeek,"There is a lot of talk about with the new the DeepSeek LLM coming out of China. In this video I take a look and share a few thoughts.… This is a post for the Early Access and Backstage MacSparky Labs Members. Care to join? Or perhaps you need to sign in?
The …",https://www.macsparky.com/blog/2025/02/testing-deepseek/,,2025-02-03 15:00:00+00:00,There is a lot of talk about with the new the DeepSeek LLM coming out of China. In this video I take a look and share a few thoughts. This is a post for the Early Access and Backstage MacSparky Labs … [+134 chars]
,Olhardigital.com.br,Bruna Barone,DeepSeek falha em teste de segurança: “resultado alarmante”,"Equipe da empresa de software Cisco aplicou uma metodologia de ataque automatizado no chatbot para testá-lo contra 50 prompts aleatórios
O post DeepSeek falha em teste de segurança: “resultado alarmante” apareceu primeiro em Olhar Digital.",https://olhardigital.com.br/2025/02/03/pro/deepseek-falha-em-teste-de-seguranca-resultado-alarmante/,https://olhardigital.com.br/wp-content/uploads/2025/01/deepseek-2-e1738346945967.jpg,2025-02-03 16:57:05+00:00,"Usando técnicas de jailbreak algorítmico, uma pesquisa da empresa de softwares Cisco detectou falhas críticas de segurança do novo chatbot chinês DeepSeek. O estudo foi realizado por pesquisadores de… [+1923 chars]"
,Inside.com.tw,INSIDE 硬塞的網路趨勢觀察,Meta 最新 AI 政策轉向：祖克伯承諾開放，但這兩類系統將嚴格管制,Meta 首度公開「前瞻 AI 框架」，設立重大風險警戒線,https://www.inside.com.tw/article/37445-meta-ai-policy-shift-zuckerberg-openness-strict-controls,https://bucket-image.inkmaginecms.com/version/social/1/image/2025/02/205d1a60-a7c6-4ec0-9fdd-84db67b1cf8a.jpg,2025-02-04 03:11:25+00:00,"Meta Mark ZuckerbergAGI AI Meta AI 
 AI Frontier AI Framework AI high-riskcritical-risk
Meta Meta AI 
Meta Meta 
Meta Meta Meta 
 Meta Meta AI OpenAI API Meta AI Llama 
Meta AI Meta AI DeepSeek… [+42 chars]"
,Computerra.ru,Компьютерра,"В США разработали законопроект, предусматривающий наказание за импорт технологий из Китая","Власти США выступили с инициативой ввести уголовное наказание в виде лишения свободы сроком на 20 лет за скачивание и использование DeepSeek, а также за импорт технологий из Китая. Бен Брукс, научный сотрудник Центра Беркмана-Кляйна в Гарвардском университете…",https://www.computerra.ru/307884/v-ssha-razrabotali-zakonoproekt-import-tehnologij-iz-kitaya/,https://www.computerra.ru/wp-content/uploads/2025/02/2.jpg,2025-02-03 07:19:14+00:00,"20 DeepSeek, .
, - , , , .
 , , . .
 , « , », « », .
 , . , , , , , , .
 : 1 , 100 , . , , .
 , « ».  «» .
 , DeepSeek . , , - ."
,Wired.jp,"Matt Burgess, Lily Hay Newman, Miki Anzai",DeepSeekのAI、「攻撃成功率100％」：シスコなどのセキュリティ研究結果,"急速に注目を集めているDeepSeekのAIチャットボットだが、セキュリティ研究者らが実施した50種類の""脱獄""攻撃テストで、防御システムが完全に突破された。安全対策の乏しさに研究者らは衝撃を受けている。",https://wired.jp/article/deepseeks-ai-jailbreak-prompt-injection-attacks/,"https://media.wired.jp/photos/679ec52a49d2ecdb5abd6a51/16:9/w_1280,c_limit/deepseek-sec-2196098907.jpg",2025-02-03 23:00:00+00:00,"LLMDo Anything NowDAN
AIAILLM
4020SQLAdversa AICEOWIRED
AI
50
DeepSeekR1HarmBench506DeepSeek
R1
HarmBenchR1LLMLlama 3.1DeepSeekR1
DeepSeekR1OpenAIo1
Adversa AIDeepSeekOpenAI4DeepSeek"
