source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
,Technews.tw,Atkinson,不再由高階晶片決定 AI 發展，DeepSeek 打破矽谷產業壟斷,根據日經亞洲評論對近期中國 DeepSeek 的報導表示，多年來美國矽谷一直秉持著一個單一的假設，那就是人工智慧是比較口袋深度的領域，需要數十億美元的計算基礎設施和對半導體供應鏈的鐵腕控制來達成。然而，DeepSeek 的出現徹底打破了這一幻想。它不僅重寫了 AI 的規則，而且迫使市場重新評估估值、...,https://finance.technews.tw/2025/02/03/deepseek-breaks-silicon-valleys-industry-monopoly/,https://img.technews.tw/wp-content/uploads/2025/01/29102458/amrdK9DO.jpg,2025-02-03 01:45:28+00:00,"DeepSeek DeepSeek AI 
DeepSeek AI DeepSeek AI AI 
 AI (Nvidia) OpenAIGoogle DeepMind Meta AI 
DeepSeek DeepSeek DeepSeek AI AI 
 AI DeepSeek AI 
 DeepSeek AI OpenAIGoogle Meta AI DeepSeek ChatGP… [+83 chars]"
,Forbes,"Sasirekha Subramanian, Contributor, 
 Sasirekha Subramanian, Contributor
 https://www.forbes.com/",3 Growth Stocks For The Next 5 Years,Discover the best growth stocks for the next 5 years. Explore top investment opportunities with high growth potential to help build your long-term portfolio.,https://www.forbes.com/sites/investor-hub/article/best-growth-stocks-for-next-5-years/,https://imageio.forbes.com/specials-images/imageserve/679d099cc9cb40e4f443ec4a/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-02 18:00:00+00:00,"Embraer, Nvidia and TSMC share key strengths, such as a wide competitive moat and huge market ... [+] demand, positioning them for significant future growth.
getty
Investing in high-growth companie… [+15438 chars]"
,Technews.tw,Chen Kobe,DeepSeek 和開源模型如何撼動人工智慧產業？,中國人工智慧服務 DeepSeek 發表了開放原始碼的 AI 模型後，引起全球人工智慧產業震驚，為什麼開源模型會造成如此大的衝擊呢？ 要談 Open Source（開放原始碼，簡稱開源）AI，當然要先快速理解一下什麼是開源。最簡單的定義就是一套軟體，將它的原始程式碼免費公開在網路上，提供任何人使用和...,https://technews.tw/2025/02/03/how-deepseek-and-opensource-shake-ai-industry/,https://img.technews.tw/wp-content/uploads/2025/02/03110413/shutterstock_distillation.jpeg,2025-02-03 03:04:41+00:00,"DeepSeek AI 
 Open SourceAI
Open Source Initiative, OSI AI 
 Open 
 DeepSeek Mistral MetaFacebook AI 
 Open Weights AI weights AI 
 Meta Llama OSI Meta Llama AI 
 DeepSeek R1 
 OpenAI Open
A… [+306 chars]"
,Hwupgrade.it,,NVIDIA risponde ad AMD su DeepSeek: la GeForce RTX 5090 annienta la Radeon RX 7900 XTX,"NVIDIA ha pubblicato dei test interni con modelli distillati di DeepSeek R1, in cui mostra risultati ben diversi da quelli pubblicati da AMD. Non solo la GeForce RTX 5090 è nettamente davanti alla Radeon RX 7900 XTX, ma lo è anche la RTX 4090.",https://www.hwupgrade.it/news/skvideo/nvidia-risponde-ad-amd-su-deepseek-la-geforce-rtx-5090-annienta-la-radeon-rx-7900-xtx_135214.html,https://www.hwupgrade.it/i/n/geforce-rtx-5090-ces-2025_720.jpg,2025-02-02 07:31:01+00:00,"Nei giorni scorsi, AMD ha pubblicato una serie di test per dimostrare le capacità della Radeon RX 7900 XTX nell'inferenza locale, utilizzando alcuni modelli distillati da DeepSeek R1 con 671 miliardi… [+1480 chars]"
,Sapo.pt,Vítor M.,OpenAI responde ao DeepSeek e disponibiliza a poderosa versão o3 para todos,"A luta pelo domínio da Inteligência Artificial está ao rubro. Se a OpenAI dominava, a chinesa DeepSeek veio abanar o pódio. Contudo, a OpenAI tem na manga um trunfo poderoso, a sua versão o3…...",https://pplware.sapo.pt/inteligencia-artificial/openai-responde-ao-deepseek-e-disponibiliza-a-poderosa-versao-o3-para-todos/,https://pplware.sapo.pt/wp-content/uploads/2025/02/openai_o3_mini_00.webp,2025-02-02 21:30:56+00:00,"A luta pelo domínio da Inteligência Artificial está ao rubro. Se a OpenAI dominava, a chinesa DeepSeek veio abanar o pódio. Contudo, a OpenAI tem na manga um trunfo poderoso, a sua versão o3... agora… [+3196 chars]"
el-mundo,El Mundo,Lucas de la Cal,"Una semana discutiendo con DeepSeek en español (""China ha obstaculizado investigaciones independientes) y en chino (""El Gobierno ha publicado información de manera oportuna"")","La IA china ha puesto Wall Street patas arriba. Pero ella misma se pone del revés en función del idioma en el que se le pregunte. En español, se le escapan críticas muy duras al régimen de Xi Jinping, que desaparecen por completo cuando interactúa en chino co…",https://www.elmundo.es/cronica/2025/02/02/679bbfe0e85ecef05d8b4596.html,https://phantom-elmundo.unidadeditorial.es/988f7f3a7138b88c11948168f9a5081c/resize/1200/f/webp/assets/multimedia/imagenes/2025/01/30/17382591465768.jpg,2025-02-02 16:18:23+00:00,"Hola DeepSeek. Después de tu indiscutible éxito tras reventar el mercado de la inteligencia artificial, te han salido muchos críticos que destacan que, al fin y al cabo, cojeas de la misma pata que e… [+12572 chars]"
,Himasoku.com,himasoku123,最近のAVがつまらない理由が判明,"1: それでも動く名無し 2025/01/31(金) 10:45:13.39 ID:m9XyH/KV0　
 男優が絵的な見栄えの良さが全てなってしまっていてAV女優を滅茶苦茶気持ちよくさせるとかは考えてない 要するにパフォーマンスに全振りしてしまって良い意味でのいやらしいド助平さが無い 




...",http://himasoku.com/archives/52276167.html,https://livedoor.blogimg.jp/himasoku123/imgs/7/c/7ca7463e-s.jpg,2025-02-02 23:45:59+00:00,"AV
AV
AV
AV
AV
5: 2025/01/31() 10:48:20.43 ID:vM/KXLe30
7: 2025/01/31() 10:49:26.21 ID:D+5Fo+r+d
9: 2025/01/31() 10:50:20.92 ID:z444G9480
10: 2025/01/31() 10:50:53.00 ID:m9XyH/KV0
13: 2025/0… [+1491 chars]"
abc-news-au,ABC News (AU),Kai Feng,DeepSeek celebrated in China despite concerns elsewhere,China's new open-source AI chatbot DeepSeek has stoked pride at home but prompted concerns about censorship and data security abroad.,https://www.abc.net.au/news/2025-02-03/deepseek-celebrated-in-china-despite-concerns-abroad/104869272,https://live-production.wcms.abc-cdn.net.au/b12dac0336443ccbd43b0324fec2c6a7?impolicy=wcms_watermark_news&cropH=1687&cropW=3000&xPos=0&yPos=157&width=862&height=485&imformat=generic,2025-02-02 19:07:11+00:00,"When Ye Shengwei first asked the new Chinese artificial intelligence (AI) chatbot DeepSeek to write an article for him, he was amazed by its quality.
""It provided in-depth analysis and told me the r… [+6243 chars]"
,Technews.tw,Dindo Lin,DeepSeek R1 引發 AI 模型革命，美國晶片出口管制失敗了嗎？,美國長期以來透過出口管制與相關禁令，試圖限制中國取得最先進的人工智慧運算晶片，以維繫在全球 AI 發展領域的領先地位。然而近來中國新創公司 DeepSeek 公開宣稱，他們在較少晶片與較低預算的情況下，打造出表現能與美國前沿 AI 推理模型 ChatGPT o1 一較高下的 DeepSeek R1。...,https://technews.tw/2025/02/03/deepseek-r1-sparks-an-ai-algorithm-revolution-has-the-u-s-chip-export-control-failed/,https://img.technews.tw/wp-content/uploads/2025/01/31122809/shutterstock_2576903003.jpg,2025-02-02 23:45:16+00:00,AI DeepSeek AI ChatGPT o1 DeepSeek R1 AI
,Technews.tw,中央社,德州開美 50 州第一槍，禁政府機構用 DeepSeek 及小紅書,美國德州州長艾波特 1 月 31 日宣布，禁止州官員政府設備用 DeepSeek 及小紅書國際版 RedNote，強調「德州不允許中國共產黨透過蒐集數據的 AI 及社群媒體應用程式，滲透我們的關鍵基礎設施」。 共和黨籍的艾波特（Greg Abbott）是眾州長的對中大鷹派，新聞稿表示「德州將繼續保護...,https://infosecu.technews.tw/2025/02/02/texas-gov-ban-deepseek-rednote/,https://img.technews.tw/wp-content/uploads/2025/02/02111943/texas-flag-323384_1280.jpg,2025-02-02 03:30:27+00:00,"1 31 DeepSeek RedNote AI 
Greg Abbott
DeepSeekAIRedNoteTikTokTikTok
DeepSeek GoogleEric SchmidtDeepSeekAI
28The Washington PostDeepSeek
The HillOpenAISam Altman130DeepSeekMetaMark ZuckerbergAI
… [+57 chars]"
,Technews.tw,陳 冠榮,DeepSeek 加劇 AI 競賽，OpenAI 奧特曼啟程拜會投資人、產業領袖,中國幻方成立的 AI 公司 DeepSeek 釋出模型，宣稱基準測試結果追平 OpenAI o1，而開發成本遠遠低於 OpenAI、Google 等產品，震撼整個科技業界，甚至讓歐美日股市重挫。業界領頭羊 OpenAI 著眼於 Stargate 計畫，為日後 AI 技術發展鋪路。 據傳奧特曼在 30...,https://technews.tw/2025/02/03/sam-altman-to-meet-investors-developers-and-industry-leaders/,https://img.technews.tw/wp-content/uploads/2024/09/05100404/shutterstock_2502642561.jpg,2025-02-03 00:49:40+00:00,"AI DeepSeek OpenAI o1 OpenAIGoogle OpenAI Stargate AI 
 30 DeepSeek Stargate OpenAI Sam Altman
 OpenAI Greg Brockman AI 
 AI Google DeepMind Demis HassabisAnthropic Dario Amodei Google Sundar Pich… [+56 chars]"
,Cnblogs.com,mingupupup,DeepSeekV3+Roo Code，智能编码好助手 - mingupupup,前言 硅基流动最近上线了deepseek-ai/DeepSeek-R1与deepseek-ai/DeepSeek-V3，感兴趣快来试试吧！ 邀请注册得14元不过期额度：https://cloud.siliconflow.cn/i/Ia3zOSCU。 实践 最近VS Code中的自动编程插件Cline,https://www.cnblogs.com/mingupupu/p/18696672,,2025-02-02 00:57:00+00:00,"deepseek-ai/DeepSeek-R1deepseek-ai/DeepSeek-V3
14https://cloud.siliconflow.cn/i/Ia3zOSCU
VS CodeClineRoo CodeClinefork
Cline
 IDE /
ClineSiliconCloudOpenAI Compatible
tsnext.jstodo-demo
Cline… [+119 chars]"
,Thenewslens.com,中央通訊社,台股蛇年開盤一度重挫千點，台積電、代工6強恐震盪，DeepSeek有利蘋概股表現,美中貿易戰及中國AI公司DeepSeek崛起，衝擊台股金蛇年開盤，台積電ADR春節期間跌幅逾6%，電子六哥等在墨西哥設廠之台商亦受關稅影響。法人預期科技股及AI概念股將震盪，蘋概股或成資金避風港。期交所新增小型雙鴻期貨等七檔股票期貨，提供更多避險工具。,https://www.thenewslens.com/article/248510,https://bucket-image.inkmaginecms.com/version/social/1/image/2025/02/71d54859-b877-437c-b01f-477a029c208f.jpg,2025-02-03 01:17:41+00:00,"AI6
4AIDeepSeekAI
ADR6%AI
410%25%6
737103.926.27
AIDeepSeekAIADRAI
BBU
23202
131
AIDeepSeek322998
DeepSeekAINVIDIA31HBMSK13
DSDeepSeekADR122223.1931209.326%705003
312125%10%
31NVIDIAAIH1… [+387 chars]"
,GSMArena.com,Peter,Deals: Samsung Galaxy S25 series deals get updated,"Pre-orders for the Galaxy S25 series started last week and are still underway – open sales officially start on February 7. We already looked at early offers, but now Amazon has tweaked its deals, so let’s have another look.

The Samsung Galaxy S25 Ultra is av…",https://www.gsmarena.com/deals_samsung_galaxy_s25_series_deals_get_updated-news-66329.php,https://fdn.gsmarena.com/imgroot/news/25/01/weekly-deals-31/-952x498w6/gsmarena_us.jpg,2025-02-02 08:47:01+00:00,"Pre-orders for the Galaxy S25 series started last week and are still underway open sales officially start on February 7. We already looked at early offers, but now Amazon has tweaked its deals, so le… [+2772 chars]"
,Geeky Gadgets,Julian Horsey,OpenAI o3-mini vs DeepSeek R1 : Performance Comparison and First Impressions,"If you are interested in learning more about the latest OpenAI o3-mini AI model release this weekend. This performance comparison and first impressions overview by All About AI well hopefully answer your initial questions. Whether you’re a developer, a resear…",https://www.geeky-gadgets.com/openai-o3-mini-vs-deepseek-r1/,https://www.geeky-gadgets.com/wp-content/uploads/2025/02/o3-mini-vs-deepseek-r1-comparison_optimized.jpg,2025-02-02 11:03:40+00:00,If you are interested in learning more about the latest OpenAI o3-mini AI model release this weekend. This performance comparison and first impressions overview by All About AI well hopefully answer … [+6154 chars]
,Hvg.hu,hvg@hvg.hu,"Ez történt: Jó hír jött a szúrás nélküli, 24 órás vércukorszintmérésről","Összegyűjtöttük egy cikkbe a hét legérdekesebb, legolvasottabb technológiai és tudományos témáit.",https://hvg.hu/tudomany/20250202_deepseek-mi-lakhato-bolygo-ismeretlen-agyterulet-repulogep-baleset-galaxy-watch-vercukormeres,https://img.hvg.hu/Img/7fcefbf8-ac48-4ee6-aef5-32203afa118c/68258366-1a45-45b5-aa54-6052958e3f67.jpg,2025-02-02 11:03:00+00:00,"Cukorbetegek milliói sóhajthatnak fel, meglepen hamar megjelenhetnek a vércukorszintet 24 órában mér órákRengeteg érintett sóhajthat majd fel a világon, amikor végre megvalósulna az okosórába integrá… [+1738 chars]"
,Tabnak.ir,info@tabnak.ir,کسی که دنیای فناوری را به وحشت انداخت!,خانه خانوادگی لیانگ به زیارتگاهی غیرمنتظره برای علاقه‌مندان به دیدن محل رشد این چهره معروف بدل شده است. اما درحالی‌که همسایگانش از دستاورد‌های او تمجید می‌کنند، هیچ‌کدام اطلاعات زیادی درباره زندگی کنونی این مرد مرموز که دره سیلیکون را به وحشت انداخته، ندارند.,https://www.tabnak.ir/fa/news/1286679/کسی-که-دنیای-فناوری-را-به-وحشت-انداخت,https://www.tabnak.ir/files/fa/news/1403/11/15/1951814_255.jpg,2025-02-02 20:29:09+00:00,". (DeepSeek) .
 «» : . (DeepSeek) .
 (Promptfoo) Andreessen Horowitz .
 . . .
 . . : « .»
 . .
 . . : « . .» « » .
 « » . : « . .»
 . «-» (High-Flyer) .
- . - .
 : « . . .»
 « » (AGI) Open… [+90 chars]"
,Cnblogs.com,努力的小雨,快速入门 DeepSeek-R1 大模型 - 努力的小雨,国内最新的神级人工智能模型已经正式发布，没错，它就是备受瞩目的DeepSeek-R1大模型。今天，我们将对DeepSeek进行一个简单的了解，并探索如何快速使用和部署这个强大的工具。值得一提的是，DeepSeek已经开源，您可以随意下载和使用它。 DeepSeek的官方网站地址如下：https://,https://www.cnblogs.com/guoxiaoyu/p/18697085,,2025-02-02 13:03:00+00:00,"DeepSeek-R1DeepSeekDeepSeek
DeepSeekhttps://www.deepseek.com/
APIhttps://api-docs.deepseek.com/zh-cn/
API
DeepSeek API OpenAI API OpenAI SDK DeepSeek API OpenAI API 
OpenAI ChatGPT OpenAI OpenAI… [+900 chars]"
,Cnblogs.com,架构师汤师爷,DeepSeek 全面指南，95% 的人都不知道的9个技巧（建议收藏） - 架构师汤师爷,大家好，我是汤师爷~ 最近，DeepSeek这款AI工具爆火国内外。 虽然许多人都开始尝试使用它，但有人吐槽说，没想象中那么牛。 其实问题不在工具，很多人的使用姿势就搞错了，用大炮打蚊子，白白浪费DeepSeek的强大功能。 接下来，我将为大家分享9个实用技巧，你会发现DeepSeek远比想象中更强,https://www.cnblogs.com/tangshiye/p/18696818,,2025-02-02 06:05:00+00:00,"~
DeepSeekAI
DeepSeek
9DeepSeek
DeepSeek
DeepSeekV3R1
1. V3
V3DeepSeekV312GPT-4Claude-3.5
V3
V3V3
2. R1
R1DeepSeek
R1660B+RL
R1R1
3. 
DeepSeekAIRAGDeepSeek
20247
DeepSeekchatGPT
1. … [+480 chars]"
,Yahoo Entertainment,,Can Meta Platforms Inc (META) Benefit From DeepSeek Breakthrough?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_af3b91a8-7c89-4577-98a7-08e8458770a9,,2025-02-02 19:30:28+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
,Yahoo Entertainment,,Analyst Says Amazon.com Inc (AMZN) Among ‘Winners’ After DeepSeek,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b50039b1-b650-4dad-9066-91521b1c03af,,2025-02-02 19:30:58+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
,Yahoo Entertainment,,TSMC Shares Slump on Return From Holiday After DeepSeek Jolt,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e2cc03d0-7296-438d-b4ad-6a36ec96ad3e,,2025-02-03 02:29:46+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
,Yahoo Entertainment,,Jim Cramer Says SoFi Technologies (SOFI) Fell Because of DeepSeek,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_42c41438-307f-4f5f-9b16-7859d19e450d,,2025-02-02 20:06:42+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
,Yahoo Entertainment,,"Analyst Downgrades Advanced Micro Devices (AMD) Amid Nvidia, DeepSeek Threats",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0dbfa954-de95-4a51-b2a3-d3c8af6fd137,,2025-02-02 19:31:06+00:00,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
,Ferra.ru,Андрей Кадуков,Тайвань запретил использование DeepSeek во всех ведомствах,"Bloomberg со ссылкой на свои источники сообщил, что Тайвань запретил использование китайской нейросети DeepSeek всем государственным учреждениям и поставщикам услуг критической инфраструктуры «из-за проблем безопасности».",https://www.ferra.ru/news/techlife/taivan-zapretil-ispolzovanie-deepseek-vo-vsekh-vedomstvakh-01-02-2025.htm,https://www.ferra.ru/imgs/2025/02/01/16/6722839/231e9e9bd4b6d4f9553c06108af429e6772faa9d.png,2025-02-02 15:45:00+00:00,"DeepSeek , . « , . , DeepSeek , », .
, DeepSeek , . « , - , », ."
,Ferra.ru,Максим Многословный,Уже и в NASA запретили использовать китайский ИИ DeepSeek,"NASA запретило своим сотрудникам пользоваться DeepSeek, китайской платформой искусственного интеллекта, из-за “соображений национальной безопасности и конфиденциальности”. В служебной записке, разосланной в пятницу, главный специалист NASA по искусственному и…",https://www.ferra.ru/news/techlife/uzhe-i-v-nasa-zapretili-ispolzovat-kitaiskii-ii-deepseek-02-02-2025.htm,https://www.ferra.ru/imgs/2025/02/02/12/6723154/84f8b730087c0ee5fbc5cc2e47c55da0d10397e7.webp,2025-02-02 15:35:06+00:00,"NASA - , DeepSeek. - - . , , DeepSeek .
DeepSeek, ChatGPT OpenAI Google Gemini, , . , , Nvidia Broadcom, ."
,Expansion.com,Roberto Casado,"La irrupción de DeepSeek pone en jaque inversiones globales en IA por 2,5 billones de dólares","Grandes compañías tecnológicas, fondos de capital riesgo, promotores de centros de datos y generadores de energía pueden verse obligados a revisar sus planes en inteligencia artificial. Leer",https://www.expansion.com/empresas/2025/02/03/679f5e3ae5fdea67708b4571.html,https://phantom-expansion.unidadeditorial.es/69b7c41bf355ce537b00681ea3f5b2de/resize/1200/f/webp/assets/multimedia/imagenes/2025/02/02/17384973517399.jpg,2025-02-02 23:22:24+00:00,"Grandes compañías tecnológicas, fondos de capital riesgo, promotores de centros de datos y generadores de energía pueden verse obligados a revisar sus planes en inteligencia artificial.El pasado lune… [+431 chars]"
,The Star Online,The Star Online,Govt to study impact of DeepSeek AI platform on Malaysia,"SHAH ALAM: The government is studying the impact of China’s open-source artificial intelligence (AI) platform DeepSeek on Malaysia, says Digital Minister Gobind Singh Deo. Read full story",https://www.thestar.com.my/news/nation/2025/02/02/govt-to-study-impact-of-deepseek-ai-platform-on-malaysia,https://apicms.thestar.com.my/uploads/images/2025/02/02/3147327.jpg,2025-02-02 05:27:00+00:00,"SHAH ALAM: The government is studying the impact of Chinas open-source artificial intelligence (AI) platform DeepSeek on Malaysia, says Digital Minister Gobind Singh Deo.
DeepSeek is rapidly gaining… [+1436 chars]"
,Livedoor.jp,itsoku,平デジタル大臣 「DeepSeekの利用は控えて」,"1:お断り ★ 2025/02/01(土) 22:33:17.32 ID:kwPreQkP9
 中国の「ディープシーク」が開発した生成AIをめぐり、平デジタル大臣は、個人情報の取り扱いなどの懸念が払拭（ふっしょく）されないかぎり、各省庁での利用を控えるよう注意喚起を行いたいという考えを示しました。...",http://blog.livedoor.jp/itsoku/archives/62124931.html,https://livedoor.blogimg.jp/itsoku/imgs/4/f/4ff2f070-s.png,2025-02-02 00:10:15+00:00,"1: 2025/02/01() 22:33:17.32 ID:kwPreQkP9
 AI
AI
https://www3.nhk.or.jp/news/html/20250201/k10014709931000.html
2: 2025/02/01() 22:34:35.91 ID:Qe8O8+K80
 temu 
4: 2025/02/01() 22:35:10.92 ID:FUq… [+2322 chars]"
,Svetandroida.cz,Adam Kurfürst,"NÚKIB varuje před náhle populárními aplikacemi, evidentně naráží na DeepSeek","Nad chatbotem DeepSeek se stahují mračna. Popularita čínské umělé inteligence raketově vystřelila, když se zjistilo, že za zlomek ceny dokáže podávat podobné výsledky jako americké modely, ale v posledních dnech se více než její schopnosti řeší otázka bezpečn…",https://www.svetandroida.cz/nukib-popularni-aplikace-varovani-deepseek-ai/,https://www.svetandroida.cz/media/2025/02/deepseek-nukib-ilustrace.webp,2025-02-02 15:00:00+00:00,"Nad chatbotem DeepSeek se stahují mrana. Popularita ínské umlé inteligence raketov vystelila, kdy se zjistilo, e za zlomek ceny dokáe podávat podobné výsledky jako americké modely, ale v posledních d… [+1804 chars]"
,Enriquedans.com,Enrique Dans,"Colaboración, competición… y los que no lo entienden","Dario Amodei era una persona que me generaba cierto respeto intelectual… hasta hace unos pocos días, cuando leí su simplista y absurdo articulo reclamando más sanciones y controles a la exportación de chips a China.  Según la mentalidad de este hombre, lo que…",https://www.enriquedans.com/2025/02/colaboracion-competicion-y-los-que-no-lo-entienden.html,https://www.enriquedans.com/wp-content/uploads/2025/02/Collaboration-v-competition.jpg,2025-02-02 16:13:10+00:00,"Dario Amodei era una persona que me generaba cierto respeto intelectual… hasta hace unos pocos días, cuando leí su simplista y absurdo articulo reclamando más sanciones y controles a la exportación d… [+4623 chars]"
,Geeky Gadgets,Julian Horsey,The Real Reason NVIDIA Stock Crashed : It’s Wasn’t DeepSeek R1,"It’s no secret that the tech world moves fast, but when a company as dominant as NVIDIA stumbles, it grabs everyone’s attention. If you’ve been following the headlines, you might have heard whispers that the release of a new AI model, DeepSeek R1, was to blam…",https://www.geeky-gadgets.com/nvidia-stock-crash/,https://www.geeky-gadgets.com/wp-content/uploads/2025/02/nvidia-stock-drop-us-tariffs-impact_optimized.jpg,2025-02-02 14:47:25+00:00,"Its no secret that the tech world moves fast, but when a company as dominant as NVIDIA stumbles, it grabs everyones attention. If youve been following the headlines, you might have heard whispers tha… [+5224 chars]"
,Ascii.jp,ASCII,DeepSeek R1、無料で使えるAIとしては最強クラス (1/6),1月20日に、中国のAI企業DeepSeekがリリースした大規模言語モデル（LLM）の「DeepSeek R1」が世界中に衝撃を与えています。OpenAIの「o1」に匹敵する性能とアピールされているにも関わらず、誰にも扱えて、緩いライセンスでオープンウェイトモデルとして公開されるとはまったく予想外でした。今までのLLM開発をけん引し...,https://ascii.jp/elem/000/004/249/4249086/,https://ascii.jp/img/2025/02/02/4157175/xl/79720e03fa7b5fe8.png?20200122,2025-02-02 23:35:27+00:00,"DeepSeek R1ChatGPT
120AIDeepSeekLLMDeepSeek R1OpenAIo1LLMAIPCDeepSeek R1
DeepSeek R1o1o16710370128000LLM650GBo1
DeepSeekDeepSeek R1o1
6008ChatGPT1011501500OpenAISemianalysisHigh-Flyer CapitalAI57… [+4 chars]"
,Dutchcowboys.nl,Laura Jenny,Nederlandse waakhond AP doet onderzoek naar DeepSeek AI,"De AP waarschuwt mensen ook om voorzichtig te zijn met wat ze allemaal met DeepSeek doen, omdat niet helemaal duidelijk is hoe het zit.",https://www.dutchcowboys.nl/online/nederlandse-waakhond-ap-doet-onderzoek-naar-deepseek-ai,https://www.dutchcowboys.nl/wp-content/uploads/2025/02/Deepseek.jpg,2025-02-02 21:24:26+00:00,"Onze Nederlandse waakhond is niet de enige die een onderzoek start naar de app. Ook Ierland, Frankrijk en Italie hebben meer onderzoek aangekondigd. In Italie is de app vooralsnog zelfs geblokkeerd. … [+1031 chars]"
,Technews.tw,Unwire HK,OpenAI 推出新輕量級模型 o3-mini 反擊，低成本且 STEM 領域推理力優異,最近 DeepSeek 引起 AI 界熱烈討論，尤其低成本認為顛覆市場，OpenAI 的回擊就是推出輕量級模型 o3-mini，保持低成本和低延遲，且科學、數學和程式編寫等 STEM 領域展現優異的推理能力。 o3-mini 去年 12 月就推出預覽版，為 OpenAI 首個支援函式呼叫、結構化輸出...,https://technews.tw/2025/02/02/openai-o3-mini/,https://img.technews.tw/wp-content/uploads/2025/02/02102957/Day_12.jpg,2025-02-02 02:32:08+00:00,"DeepSeek AI OpenAI o3-mini STEM 
o3-mini 12 OpenAI o3-mini o1
o3-mini o1 56% o3-mini 39%
 ChatGPT PlusTeam Pro Reason o3-mini 50 150 
 Unwire HK OpenAI"
,Forbes,"Zak Doffman, Contributor, 
 Zak Doffman, Contributor
 https://www.forbes.com/sites/zakdoffman/",Google’s Gmail Upgrade—Do Not Leave Your Account At Risk,Why you should change your account settings — if you can.,https://www.forbes.com/sites/zakdoffman/2025/02/02/googles-gmail-upgrade-do-not-leave-your-account-at-risk/,"https://imageio.forbes.com/specials-images/imageserve/604215fdc1f0a944b260e8d1/0x0.jpg?format=jpg&crop=1218,711,x1070,y1034,safe&height=900&width=1600&fit=bounds",2025-02-02 12:59:28+00:00,"Gmail has changedhere's what you need to do.
NurPhoto via Getty Images
Be warned if you dont get on top of the AI being stitched through your apps and platforms, you will have no control over what … [+4097 chars]"
,Forbes,"John Tamny, Contributor, 
 John Tamny, Contributor
 https://www.forbes.com/sites/johntamny/","Nvidia Reminds Us That Stocks Gain Strength From Fundamentals, Not Fed","If the Fed could prop up stocks, stocks wouldn't be worth buying.",https://www.forbes.com/sites/johntamny/2025/02/02/nvidia-reminds-us-that-stocks-gain-strength-from-fundamentals-not-fed/,https://imageio.forbes.com/specials-images/imageserve/679d3d191b88d7fe1ea22308/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-02 15:00:00+00:00,"HONG KONG, CHINA - JANUARY 28: In this photo illustration, the DeepSeek logo is seen on a phone in ... [+] front of a flag of China on January 28, 2025 in Hong Kong, China. Global tech stocks have pl… [+3996 chars]"
,Yahoo Entertainment,Reuters,"Difficult yet to predict DeepSeek's potential impact on power demand, Japan's METI says","Japan's industry ministry is aware of a view that expansion of data centres may increase demand for electricity, however, it is difficult yet to predict how ...",https://finance.yahoo.com/news/difficult-yet-predict-deepseeks-potential-023359271.html,https://media.zenfs.com/en/reuters-finance.com/415afd3eb825d0b428fcf04df3508dce,2025-02-03 02:33:59+00:00,"TOKYO (Reuters) - Japan's industry ministry is aware of a view that expansion of data centres may increase demand for electricity, however, it is difficult yet to predict how demand may change with t… [+1198 chars]"
,Cnblogs.com,ASER_1989,本地部署DeepSeek - ASER_1989,没想到新年最热闹的地方之一会是互联网，刷爆朋友圈的除了新年祝福还有DeepSeek。揣着一颗好奇心试了试，竟有一种发现新大路的感觉。估计是围观的人太多，在线的版本有时候会出现连不上的情况，好奇心驱使之下想尝试本地部署。 方案 本地化方案非常简单：Ollama + DeepSeek-R1 + Ench,https://www.cnblogs.com/aser1989/p/18697164,,2025-02-02 15:37:00+00:00,"DeepSeek
Ollama + DeepSeek-R1 + Enchanted LLM 
Ollama LLMs Llama 2Code LlamaMistral dockerpullrunps...
DeepSeek-R1
Ollamahttps://ollama.com/ModelsDeepSeek-R1ollama 70b
43GBenollamaollama Error: … [+457 chars]"
